,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
41,금융회사,아이엠엠글로벌 사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,스마트와이유제일차㈜,29125000000,32.05%,-,-,29125000000,32.05%
42,금융회사,아이엠엠글로벌 사모투자합자회사,기타주주,기타,기타,/,-,-,-,-,-,-
43,금융회사,아이엠엠글로벌 사모투자합자회사,총 계,총 계,총 계,/,90870000000,100.00%,-,-,90870000000,100.00%
44,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
45,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
46,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
47,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
48,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
49,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
50,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
51,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
52,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
53,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,친족,친족 합계,-,-,-,-,-,-,-
54,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
55,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
56,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
57,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
58,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),아이엠엠인베스트먼트㈜,99445062,0.11%,-,-,99445062,0.11%
59,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
60,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
61,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,99445062,0.11%,-,-,99445062,0.11%
62,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,이미정,16554000000,18.48%,-,-,16554000000,18.48%
63,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,이정희,16554000000,18.48%,-,-,16554000000,18.48%
64,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,기타주주,기타,기타,/,56392554938,62.93%,-,-,56392554938,62.93%
65,금융회사,아이엠엠스페셜시츄에이션1의1호사모투자합자회사,총 계,총 계,총 계,/,89600000000,100.00%,-,-,89600000000,100.00%
66,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,동일인,동일인,지성배,3200000000,2.30%,-,-,3200000000,2.30%
67,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
68,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
69,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,혈족2~4촌,정구용,500000000,0.36%,-,-,500000000,0.36%
70,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
71,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
72,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
73,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,인척 4촌 이내,정석용,2000000000,1.43%,-,-,2000000000,1.43%
74,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
75,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,친족,친족 합계,-,2500000000,1.79%,-,-,2500000000,1.79%
76,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
77,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,등기된 임원,등기된 임원,배상민,1000000000,0.72%,-,-,1000000000,0.72%
78,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,등기된 임원,등기된 임원,장동우,2000000000,1.43%,-,-,2000000000,1.43%
79,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,등기된 임원,등기된 임원,차승민,300000000,0.22%,,,300000000,0.22%
80,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
81,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),아이엠엠인베스트먼트㈜,9380000000,6.73%,-,-,9380000000,6.73%
82,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)솔트라이트아이엔씨,1300000000,0.93%,-,-,1300000000,0.93%
83,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
84,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,19680000000,14.12%,-,-,19680000000,14.12%
85,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,네오밸류(주),22000000000,15.78%,-,-,22000000000,15.78%
86,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,기타주주,기타,기타,/,97740000000,70.10%,-,-,97740000000,70.10%
87,금융회사,아이엠엠스페셜시츄에이션1호 사모투자합자회사,총 계,총 계,총 계,/,139420000000,100.00%,-,-,139420000000,100.00%
88,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
89,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
90,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
91,금융회사,아이엠엠인베스트먼트4호 사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
