,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비 금 융 회 사,넷마블(주),동 일 인 측,동일인,동일인,방준혁,20729472,24.26,-,-,20729472,24.26
1,비 금 융 회 사,넷마블(주),동 일 인 측,친 족,배우자/ 혈족1촌,-,-,-,-,-,-,-
2,비 금 융 회 사,넷마블(주),동 일 인 측,친 족,혈족2~4촌,-,-,-,-,-,-,-
3,비 금 융 회 사,넷마블(주),동 일 인 측,친 족,혈족5~6촌,-,-,-,-,-,-,-
4,비 금 융 회 사,넷마블(주),동 일 인 측,친 족,인척 4촌 이내,-,-,-,-,-,-,-
5,비 금 융 회 사,넷마블(주),동 일 인 측,친 족,친족 합계,/,-,-,-,-,-,-
6,비 금 융 회 사,넷마블(주),동 일 인 측,비영리법인,비영리법인,-,-,-,-,-,-,-
7,비 금 융 회 사,넷마블(주),동 일 인 측,등기된 임원,등기된 임원,권영식,5000,0.01,-,-,5000,0.01
8,비 금 융 회 사,넷마블(주),동 일 인 측,등기된 임원,등기된 임원,백영훈,9000,0.01,,,9000,0.01
9,비 금 융 회 사,넷마블(주),동 일 인 측,등기된 임원,등기된 임원,서장원,6095,0.01,-,-,6095,0.01
10,비 금 융 회 사,넷마블(주),동 일 인 측,등기된 임원,등기된 임원,이장우,1170,0.00,-,-,1170,0.00
11,비 금 융 회 사,넷마블(주),동 일 인 측,등기된 임원,등기된 임원,이우영,3835,0.00,,,3835,0.00
12,비 금 융 회 사,넷마블(주),동 일 인 측,등기된 임원,등기된 임원,임현숙,3208,0.00,-,-,3208,0.00
13,비 금 융 회 사,넷마블(주),동 일 인 측,등기된 임원,등기된 임원,김아현,583,0.00,-,-,583,0.00
14,비 금 융 회 사,넷마블(주),동 일 인 측,자기주식,자기주식,넷마블(주),1882178,2.20,-,-,1882178,2.20
15,비 금 융 회 사,넷마블(주),동 일 인 측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,-,-
16,비 금 융 회 사,넷마블(주),동 일 인 측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
17,비 금 융 회 사,넷마블(주),동 일 인 측,동일인측 합계,동일인측 합계,/,22640541,26.49,-,-,22640541,26.49
18,비 금 융 회 사,넷마블(주),기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
19,비 금 융 회 사,넷마블(주),기타 주주,기타,기타,/,62812284,73.51,-,-,62812284,73.51
20,비 금 융 회 사,넷마블(주),총계,총계,총계,/,85452825,100.00,-,-,85452825,100.00
21,비 금 융 회 사,(주)마켓프레스,동 일 인 측,동일인,동일인,-,-,-,-,-,-,-
22,비 금 융 회 사,(주)마켓프레스,동 일 인 측,친 족,배우자/ 혈족1촌,-,-,-,-,-,-,-
23,비 금 융 회 사,(주)마켓프레스,동 일 인 측,친 족,혈족2~4촌,-,-,-,-,-,-,-
24,비 금 융 회 사,(주)마켓프레스,동 일 인 측,친 족,혈족5~6촌,-,-,-,-,-,-,-
25,비 금 융 회 사,(주)마켓프레스,동 일 인 측,친 족,인척 4촌 이내,-,-,-,-,-,-,-
26,비 금 융 회 사,(주)마켓프레스,동 일 인 측,친 족,친족 합계,/,-,-,-,-,-,-
27,비 금 융 회 사,(주)마켓프레스,동 일 인 측,비영리법인,비영리법인,-,-,-,-,-,-,-
28,비 금 융 회 사,(주)마켓프레스,동 일 인 측,등기된 임원,등기된 임원,박혜윤,702220,39.50,-,-,702220,39.50
29,비 금 융 회 사,(주)마켓프레스,동 일 인 측,자기주식,자기주식,-,-,-,-,-,-,-
30,비 금 융 회 사,(주)마켓프레스,동 일 인 측,계열회사 (국내+해외),계열회사 (국내+해외),넷마블(주),977780,55.00,-,-,977780,55.00
31,비 금 융 회 사,(주)마켓프레스,동 일 인 측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
32,비 금 융 회 사,(주)마켓프레스,동 일 인 측,동일인측 합계,동일인측 합계,/,1680000,94.50,-,-,1680000,94.50
33,비 금 융 회 사,(주)마켓프레스,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
34,비 금 융 회 사,(주)마켓프레스,기타 주주,기타,기타,/,97780,5.50,-,-,97780,5.50
