,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
74,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
75,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
76,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
77,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,친족,친족 합계,/,-,-,-,-,-,-
78,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
79,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
80,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
81,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
82,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
83,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),키움증권(주),12758250000,20.00%,-,-,12758250000,20.00%
84,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
85,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,12758250000,20.00%,-,-,12758250000,20.00%
86,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,성장금융 성장사다리(정책금융)전문투자형사모 투자신탁,23815400000,37.33%,-,-,23815400000,37.33%
87,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,기타주주,기타,기타,-,27217600000,42.67%,-,-,27217600000,42.67%
88,금융회사,글로벌강소기업키움엠앤에이전략창업벤처전문사모투자합자회사,총 계,총 계,총 계,/,63791250000,100.00%,-,-,63791250000,100.00%
89,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
90,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
91,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
92,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
93,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
94,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
95,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
96,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
97,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
98,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,친족,친족 합계,/,-,-,-,-,-,-
99,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
100,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
101,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
102,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
103,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
104,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),키움인베스트먼트(주),3000000000,2.87%,-,-,3000000000,2.87%
105,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),키움캐피탈(주),2000000000,1.91%,-,-,2000000000,1.91%
106,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
107,금융회사,에스케이에스키움파이오니어사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,5000000000,4.78%,-,-,5000000000,4.78%
