,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
59,비금융회사,금호고속관광㈜ [서울],동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
60,비금융회사,금호고속관광㈜ [서울],동일인측,동일인측 합계,동일인측 합계,,400000,100.00%,-,,400000,100.00%
61,비금융회사,금호고속관광㈜ [서울],기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
62,비금융회사,금호고속관광㈜ [서울],기타주주,기타,기타,,-,,-,,-,
63,비금융회사,금호고속관광㈜ [서울],총 계,총 계,총 계,,400000,100.00%,-,,400000,100.00%
64,비금융회사,금호고속관광㈜ [전남],동일인측,동일인,동일인,,-,,-,,-,
65,비금융회사,금호고속관광㈜ [전남],동일인측,친족,배우자/혈족1촌,,-,,-,,-,
66,비금융회사,금호고속관광㈜ [전남],동일인측,친족,혈족2~4촌,,-,,-,,-,
67,비금융회사,금호고속관광㈜ [전남],동일인측,친족,혈족5~6촌,,-,,-,,-,
68,비금융회사,금호고속관광㈜ [전남],동일인측,친족,인척 4촌 이내,,-,,-,,-,
69,비금융회사,금호고속관광㈜ [전남],동일인측,친족,친족 합계,,-,,-,,-,
70,비금융회사,금호고속관광㈜ [전남],동일인측,비영리법인,비영리법인,,-,,-,,-,
71,비금융회사,금호고속관광㈜ [전남],동일인측,등기된 임원,등기된 임원,,-,,-,,-,
72,비금융회사,금호고속관광㈜ [전남],동일인측,자기주식,자기주식,,-,,-,,-,
73,비금융회사,금호고속관광㈜ [전남],동일인측,계열회사(국내+해외),계열회사(국내+해외),금호속리산고속㈜,400000,100.00%,-,,400000,100.00%
74,비금융회사,금호고속관광㈜ [전남],동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
75,비금융회사,금호고속관광㈜ [전남],동일인측,동일인측 합계,동일인측 합계,,400000,100.00%,-,,400000,100.00%
76,비금융회사,금호고속관광㈜ [전남],기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
77,비금융회사,금호고속관광㈜ [전남],기타주주,기타,기타,,-,,-,,-,
78,비금융회사,금호고속관광㈜ [전남],총 계,총 계,총 계,,400000,100.00%,-,,400000,100.00%
79,비금융회사,금호고속㈜,동일인측,동일인,동일인,박삼구,871704,31.35%,,,871704,27.84%
80,비금융회사,금호고속㈜,동일인측,친족,배우자/혈족1촌,이경열,86176,3.10%,-,,86176,2.75%
81,비금융회사,금호고속㈜,동일인측,친족,배우자/혈족1촌,박세창,588806,21.17%,-,,588806,18.81%
82,비금융회사,금호고속㈜,동일인측,친족,배우자/혈족1촌,박세진,47814,1.72%,-,,47814,1.53%
83,비금융회사,금호고속㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
84,비금융회사,금호고속㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
85,비금융회사,금호고속㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
86,비금융회사,금호고속㈜,동일인측,친족,친족 합계,,722796,25.99%,-,,722796,23.09%
87,비금융회사,금호고속㈜,동일인측,비영리법인,비영리법인,금호아시아나문화재단,200000,7.19%,200000,57.14%,400000,12.78%
88,비금융회사,금호고속㈜,동일인측,비영리법인,비영리법인,죽호학원,-,,150000,42.86%,150000,4.79%
89,비금융회사,금호고속㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
90,비금융회사,금호고속㈜,동일인측,자기주식,자기주식,,-,,-,,-,
91,비금융회사,금호고속㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),케이에이㈜,50000,1.80%,-,,50000,1.60%
92,비금융회사,금호고속㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),케이아이㈜,30000,1.08%,-,,30000,0.96%
93,비금융회사,금호고속㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),케이에프㈜,20000,0.72%,-,,20000,0.64%
94,비금융회사,금호고속㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
95,비금융회사,금호고속㈜,동일인측,동일인측 합계,동일인측 합계,,1894500,68.13%,350000,100.00%,2244500,71.69%
96,비금융회사,금호고속㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
97,비금융회사,금호고속㈜,기타주주,기타,기타,,886200,31.87%,-,,886200,28.31%
98,비금융회사,금호고속㈜,총 계,총 계,총 계,,2780700,100.00%,350000,100.00%,3130700,100.00%
99,비금융회사,금호리조트㈜,동일인측,동일인,동일인,,-,,-,,-,
100,비금융회사,금호리조트㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
101,비금융회사,금호리조트㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
102,비금융회사,금호리조트㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
103,비금융회사,금호리조트㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
104,비금융회사,금호리조트㈜,동일인측,친족,친족 합계,,-,,-,,-,
105,비금융회사,금호리조트㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
106,비금융회사,금호리조트㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
107,비금융회사,금호리조트㈜,동일인측,자기주식,자기주식,,-,,-,,-,
108,비금융회사,금호리조트㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),금호티앤아이㈜,7604843,48.80%,-,,7604843,48.80%
109,비금융회사,금호리조트㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나아이디티㈜,4143059,26.58%,-,,4143059,26.58%
110,비금융회사,금호리조트㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나에어포트㈜,2279390,14.63%,-,,2279390,14.63%
111,비금융회사,금호리조트㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나세이버㈜,1557394,9.99%,-,,1557394,9.99%
112,비금융회사,금호리조트㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
113,비금융회사,금호리조트㈜,동일인측,동일인측 합계,동일인측 합계,,15584686,100.00%,-,,15584686,100.00%
114,비금융회사,금호리조트㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,,-,,-,
115,비금융회사,금호리조트㈜,기타주주,기타,기타,,-,,-,,-,
116,비금융회사,금호리조트㈜,총 계,총 계,총 계,,15584686,100.00%,-,,15584686,100.00%
117,비금융회사,금호속리산고속㈜,동일인측,동일인,동일인,,-,,-,,-,
118,비금융회사,금호속리산고속㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
119,비금융회사,금호속리산고속㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
120,비금융회사,금호속리산고속㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
121,비금융회사,금호속리산고속㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
122,비금융회사,금호속리산고속㈜,동일인측,친족,친족 합계,,-,,-,,-,
123,비금융회사,금호속리산고속㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
124,비금융회사,금호속리산고속㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
125,비금융회사,금호속리산고속㈜,동일인측,자기주식,자기주식,,-,,-,,-,
126,비금융회사,금호속리산고속㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),금호티앤아이㈜,360000,100.00%,-,,360000,100.00%
127,비금융회사,금호속리산고속㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
128,비금융회사,금호속리산고속㈜,동일인측,동일인측 합계,동일인측 합계,,360000,100.00%,-,,360000,100.00%
129,비금융회사,금호속리산고속㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
130,비금융회사,금호속리산고속㈜,기타주주,기타,기타,,-,,-,,-,
131,비금융회사,금호속리산고속㈜,총 계,총 계,총 계,,360000,100.00%,-,,360000,100.00%
132,비금융회사,금호티앤아이㈜,동일인측,동일인,동일인,,-,,-,,-,
133,비금융회사,금호티앤아이㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
134,비금융회사,금호티앤아이㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
135,비금융회사,금호티앤아이㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
136,비금융회사,금호티앤아이㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
137,비금융회사,금호티앤아이㈜,동일인측,친족,친족 합계,,-,,-,,-,
138,비금융회사,금호티앤아이㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
139,비금융회사,금호티앤아이㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
140,비금융회사,금호티앤아이㈜,동일인측,자기주식,자기주식,,-,,-,,-,
141,비금융회사,금호티앤아이㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나아이디티(주),298000,40.00%,-,,298000,40.00%
142,비금융회사,금호티앤아이㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나에어포트(주),178800,24.00%,-,,178800,24.00%
143,비금융회사,금호티앤아이㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나세이버(주),119200,16.00%,-,,119200,16.00%
144,비금융회사,금호티앤아이㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),금호산업(주),149000,20.00%,-,,149000,20.00%
145,비금융회사,금호티앤아이㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
146,비금융회사,금호티앤아이㈜,동일인측,동일인측 합계,동일인측 합계,,745000,100.00%,-,,745000,100.00%
147,비금융회사,금호티앤아이㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
148,비금융회사,금호티앤아이㈜,기타주주,기타,기타,,-,,-,,-,
149,비금융회사,금호티앤아이㈜,총 계,총 계,총 계,,745000,100.00%,-,,745000,100.00%
150,비금융회사,아시아나개발㈜,동일인측,동일인,동일인,,-,,-,,-,
151,비금융회사,아시아나개발㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
152,비금융회사,아시아나개발㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
153,비금융회사,아시아나개발㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
154,비금융회사,아시아나개발㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
155,비금융회사,아시아나개발㈜,동일인측,친족,친족 합계,,-,,-,,-,
156,비금융회사,아시아나개발㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
157,비금융회사,아시아나개발㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
158,비금융회사,아시아나개발㈜,동일인측,자기주식,자기주식,,-,,-,,-,
159,비금융회사,아시아나개발㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나항공㈜,3206600,100.00%,-,,3206600,100.00%
160,비금융회사,아시아나개발㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
161,비금융회사,아시아나개발㈜,동일인측,동일인측 합계,동일인측 합계,,3206600,100.00%,-,,3206600,100.00%
162,비금융회사,아시아나개발㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
163,비금융회사,아시아나개발㈜,기타주주,기타,기타,,-,,-,,-,
164,비금융회사,아시아나개발㈜,총 계,총 계,총 계,,3206600,100.00%,-,,3206600,100.00%
165,비금융회사,아시아나세이버㈜,동일인측,동일인,동일인,,-,,-,,-,
166,비금융회사,아시아나세이버㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
167,비금융회사,아시아나세이버㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
168,비금융회사,아시아나세이버㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
169,비금융회사,아시아나세이버㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
170,비금융회사,아시아나세이버㈜,동일인측,친족,친족 합계,,-,,-,,-,
171,비금융회사,아시아나세이버㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
172,비금융회사,아시아나세이버㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
173,비금융회사,아시아나세이버㈜,동일인측,자기주식,자기주식,,-,,-,,-,
174,비금융회사,아시아나세이버㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나항공㈜,160000,80.00%,-,,160000,80.00%
175,비금융회사,아시아나세이버㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
176,비금융회사,아시아나세이버㈜,동일인측,동일인측 합계,동일인측 합계,,160000,80.00%,-,,160000,80.00%
177,비금융회사,아시아나세이버㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
178,비금융회사,아시아나세이버㈜,기타주주,기타,기타,Sabre Travel Network Asia Pacific,40000,20.00%,-,,40000,20.00%
179,비금융회사,아시아나세이버㈜,총 계,총 계,총 계,,200000,100.00%,-,,200000,100.00%
180,비금융회사,아시아나아이디티㈜,동일인측,동일인,동일인,,-,,-,,-,
181,비금융회사,아시아나아이디티㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
182,비금융회사,아시아나아이디티㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
183,비금융회사,아시아나아이디티㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
184,비금융회사,아시아나아이디티㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
185,비금융회사,아시아나아이디티㈜,동일인측,친족,친족 합계,,-,,-,,-,
186,비금융회사,아시아나아이디티㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
187,비금융회사,아시아나아이디티㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
188,비금융회사,아시아나아이디티㈜,동일인측,자기주식,자기주식,,-,,-,,-,
189,비금융회사,아시아나아이디티㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나항공㈜,8460000,76.22%,-,,8460000,76.22%
190,비금융회사,아시아나아이디티㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
191,비금융회사,아시아나아이디티㈜,동일인측,동일인측 합계,동일인측 합계,,8460000,76.22%,-,,8460000,76.22%
192,비금융회사,아시아나아이디티㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
193,비금융회사,아시아나아이디티㈜,기타주주,기타,기타,,2640000,23.78%,-,,2640000,23.78%
194,비금융회사,아시아나아이디티㈜,총 계,총 계,총 계,,11100000,100.00%,-,,11100000,100.00%
195,비금융회사,아시아나에어포트㈜,동일인측,동일인,동일인,,,,,,,
196,비금융회사,아시아나에어포트㈜,동일인측,친족,배우자/혈족1촌,,,,,,,
197,비금융회사,아시아나에어포트㈜,동일인측,친족,혈족2~4촌,,,,,,,
198,비금융회사,아시아나에어포트㈜,동일인측,친족,혈족5~6촌,,,,,,,
199,비금융회사,아시아나에어포트㈜,동일인측,친족,인척 4촌 이내,,,,,,,
200,비금융회사,아시아나에어포트㈜,동일인측,친족,친족 합계,,,,,,,
201,비금융회사,아시아나에어포트㈜,동일인측,비영리법인,비영리법인,,,,,,,
202,비금융회사,아시아나에어포트㈜,동일인측,등기된 임원,등기된 임원,,,,,,,
203,비금융회사,아시아나에어포트㈜,동일인측,자기주식,자기주식,,,,,,,
204,비금융회사,아시아나에어포트㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나항공㈜,1000000,100.00%,,,1000000,100.00%
205,비금융회사,아시아나에어포트㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
206,비금융회사,아시아나에어포트㈜,동일인측,동일인측 합계,동일인측 합계,,1000000,100.00%,,,1000000,100.00%
207,비금융회사,아시아나에어포트㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,,,,,
208,비금융회사,아시아나에어포트㈜,기타주주,기타,기타,,,,,,,
209,비금융회사,아시아나에어포트㈜,총 계,총 계,총 계,,1000000,100.00%,,,1000000,100.00%
210,비금융회사,에스티엠㈜,동일인측,동일인,동일인,,-,,-,,-,
211,비금융회사,에스티엠㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
212,비금융회사,에스티엠㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
213,비금융회사,에스티엠㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
214,비금융회사,에스티엠㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
215,비금융회사,에스티엠㈜,동일인측,친족,친족 합계,,-,,-,,-,
216,비금융회사,에스티엠㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
217,비금융회사,에스티엠㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
218,비금융회사,에스티엠㈜,동일인측,자기주식,자기주식,,-,,-,,-,
219,비금융회사,에스티엠㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),케이에프㈜,40,100.00%,-,,40,100.00%
220,비금융회사,에스티엠㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
221,비금융회사,에스티엠㈜,동일인측,동일인측 합계,동일인측 합계,,40,100.00%,-,,40,100.00%
222,비금융회사,에스티엠㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
223,비금융회사,에스티엠㈜,기타주주,기타,기타,,-,,-,,-,
224,비금융회사,에스티엠㈜,총 계,총 계,총 계,,40,100.00%,-,,40,100.00%
225,비금융회사,에어부산㈜,동일인측,동일인,동일인,,-,,-,,-,
226,비금융회사,에어부산㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
227,비금융회사,에어부산㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
228,비금융회사,에어부산㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
229,비금융회사,에어부산㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
230,비금융회사,에어부산㈜,동일인측,친족,친족 합계,,-,,-,,-,
231,비금융회사,에어부산㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
232,비금융회사,에어부산㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
233,비금융회사,에어부산㈜,동일인측,자기주식,자기주식,에어부산㈜,108000,0.21%,-,,108000,0.21%
234,비금융회사,에어부산㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나항공㈜,23000000,44.17%,-,,23000000,44.17%
235,비금융회사,에어부산㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
236,비금융회사,에어부산㈜,동일인측,동일인측 합계,동일인측 합계,,23108000,44.38%,-,,23108000,44.38%
237,비금융회사,에어부산㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
238,비금융회사,에어부산㈜,기타주주,기타,기타,,28962000,55.62%,-,,28962000,55.62%
239,비금융회사,에어부산㈜,총 계,총 계,총 계,,52070000,100.00%,-,,52070000,100.00%
240,비금융회사,에어서울㈜,동일인측,동일인,동일인,,-,,-,,-,
241,비금융회사,에어서울㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
242,비금융회사,에어서울㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
243,비금융회사,에어서울㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
244,비금융회사,에어서울㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
245,비금융회사,에어서울㈜,동일인측,친족,친족 합계,,-,,-,,-,
246,비금융회사,에어서울㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
247,비금융회사,에어서울㈜,동일인측,등기된 임원,등기된 임원,,-,,-,,-,
248,비금융회사,에어서울㈜,동일인측,자기주식,자기주식,,-,,-,,-,
249,비금융회사,에어서울㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),아시아나항공㈜,3500000,100.00%,-,,3500000,100.00%
250,비금융회사,에어서울㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,-,,-,,-,
251,비금융회사,에어서울㈜,동일인측,동일인측 합계,동일인측 합계,,3500000,100.00%,-,,3500000,100.00%
252,비금융회사,에어서울㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,,-,,-,
253,비금융회사,에어서울㈜,기타주주,기타,기타,,-,,-,,-,
254,비금융회사,에어서울㈜,총 계,총 계,총 계,,3500000,100.00%,-,,3500000,100.00%
255,비금융회사,에이에이치㈜,동일인측,동일인,동일인,,-,,-,,-,
256,비금융회사,에이에이치㈜,동일인측,친족,배우자/혈족1촌,,-,,-,,-,
257,비금융회사,에이에이치㈜,동일인측,친족,혈족2~4촌,,-,,-,,-,
258,비금융회사,에이에이치㈜,동일인측,친족,혈족5~6촌,,-,,-,,-,
259,비금융회사,에이에이치㈜,동일인측,친족,인척 4촌 이내,,-,,-,,-,
260,비금융회사,에이에이치㈜,동일인측,친족,친족 합계,,-,,-,,-,
261,비금융회사,에이에이치㈜,동일인측,비영리법인,비영리법인,,-,,-,,-,
