,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
69,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,동일인측,등기된 임원,등기된 임원,,,,,,-,-
70,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,동일인측,등기된 임원,등기된 임원,,,,,,-,-
71,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,동일인측,등기된 임원,등기된 임원,,,,,,-,-
72,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,동일인측,등기된 임원,등기된 임원,,,,,,-,-
73,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,동일인측,자기주식,자기주식,,,,,,-,-
74,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),한화솔루션(주),190203,100,,,190203,100.00
75,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
76,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,동일인측,동일인측 합계,동일인측 합계,,190203,100,-,,190203,100.00
77,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
78,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,기타주주,기타,기타,,,-,,,-,-
79,비 금 융 회 사,한화케미칼오버시즈홀딩스㈜,총계,총계,총계,,190203,100.00,-,,190203,100.00
80,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,동일인,동일인,,,,,,-,-
81,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,친족,배우자/혈족1촌,,,,,,-,-
82,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,친족,배우자/혈족1촌,,,,,,-,-
83,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,친족,배우자/혈족1촌,,,,,,-,-
84,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,친족,배우자/혈족1촌,,,,,,-,-
85,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,친족,혈족2~4촌,,,,,,-,-
86,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,친족,혈족5~6촌,,,,,,-,-
87,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,친족,인척 4촌 이내,,,,,,-,-
88,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,친족,친족 합계,,-,,-,,-,-
89,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,비영리법인,비영리법인,,,,,,-,-
90,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,등기된 임원,등기된 임원,,,,,,-,-
91,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,등기된 임원,등기된 임원,,,,,,-,-
92,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,등기된 임원,등기된 임원,,,,,,-,-
93,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,등기된 임원,등기된 임원,,,,,,-,-
94,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,자기주식,자기주식,,,,,,-,-
95,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,계열회사(국내+해외),계열회사(국내+해외),㈜한화갤러리아,6000131,100.00,-,,6000131,100.00
96,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
97,비 금 융 회 사,(주)한화갤러리아타임월드,동일인측,동일인측 합계,동일인측 합계,,6000131,100.00,-,,6000131,100.00
98,비 금 융 회 사,(주)한화갤러리아타임월드,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
99,비 금 융 회 사,(주)한화갤러리아타임월드,기타주주,기타,기타,,,-,,,-,-
100,비 금 융 회 사,(주)한화갤러리아타임월드,총계,총계,총계,,6000131,100.00,-,,6000131,100.00
101,비 금 융 회 사,(주)한화비앤비,동일인측,동일인,동일인,,,,,,-,-
102,비 금 융 회 사,(주)한화비앤비,동일인측,친족,배우자/혈족1촌,,,,,,-,-
103,비 금 융 회 사,(주)한화비앤비,동일인측,친족,배우자/혈족1촌,,,,,,-,-
104,비 금 융 회 사,(주)한화비앤비,동일인측,친족,배우자/혈족1촌,,,,,,-,-
105,비 금 융 회 사,(주)한화비앤비,동일인측,친족,배우자/혈족1촌,,,,,,-,-
106,비 금 융 회 사,(주)한화비앤비,동일인측,친족,혈족2~4촌,,,,,,-,-
107,비 금 융 회 사,(주)한화비앤비,동일인측,친족,혈족5~6촌,,,,,,-,-
108,비 금 융 회 사,(주)한화비앤비,동일인측,친족,인척 4촌 이내,,,,,,-,-
109,비 금 융 회 사,(주)한화비앤비,동일인측,친족,친족 합계,,-,,-,,-,-
110,비 금 융 회 사,(주)한화비앤비,동일인측,비영리법인,비영리법인,,,,,,-,-
111,비 금 융 회 사,(주)한화비앤비,동일인측,등기된 임원,등기된 임원,,,,,,-,-
112,비 금 융 회 사,(주)한화비앤비,동일인측,등기된 임원,등기된 임원,,,,,,-,-
113,비 금 융 회 사,(주)한화비앤비,동일인측,등기된 임원,등기된 임원,,,,,,-,-
114,비 금 융 회 사,(주)한화비앤비,동일인측,등기된 임원,등기된 임원,,,,,,-,-
115,비 금 융 회 사,(주)한화비앤비,동일인측,자기주식,자기주식,,,,,,-,-
116,비 금 융 회 사,(주)한화비앤비,동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)한화갤러리아,200000,100.00,,,200000,100.00
117,비 금 융 회 사,(주)한화비앤비,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
118,비 금 융 회 사,(주)한화비앤비,동일인측,동일인측 합계,동일인측 합계,,200000,100.00,-,,200000,100.00
119,비 금 융 회 사,(주)한화비앤비,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
120,비 금 융 회 사,(주)한화비앤비,기타주주,기타,기타,,,-,,,-,-
121,비 금 융 회 사,(주)한화비앤비,총계,총계,총계,,200000,100.00,-,,200000,100.00
122,비 금 융 회 사,㈜한화도시개발,동일인측,동일인,동일인,,,,,,-,-
123,비 금 융 회 사,㈜한화도시개발,동일인측,친족,배우자/혈족1촌,,,,,,-,-
124,비 금 융 회 사,㈜한화도시개발,동일인측,친족,배우자/혈족1촌,,,,,,-,-
125,비 금 융 회 사,㈜한화도시개발,동일인측,친족,배우자/혈족1촌,,,,,,-,-
126,비 금 융 회 사,㈜한화도시개발,동일인측,친족,배우자/혈족1촌,,,,,,-,-
127,비 금 융 회 사,㈜한화도시개발,동일인측,친족,혈족2~4촌,,,,,,-,-
128,비 금 융 회 사,㈜한화도시개발,동일인측,친족,혈족5~6촌,,,,,,-,-
129,비 금 융 회 사,㈜한화도시개발,동일인측,친족,인척 4촌 이내,,,,,,-,-
130,비 금 융 회 사,㈜한화도시개발,동일인측,친족,친족 합계,,-,,-,,-,-
131,비 금 융 회 사,㈜한화도시개발,동일인측,비영리법인,비영리법인,,,,,,-,-
132,비 금 융 회 사,㈜한화도시개발,동일인측,등기된 임원,등기된 임원,,,,,,-,-
133,비 금 융 회 사,㈜한화도시개발,동일인측,자기주식,자기주식,,,,,,-,-
134,비 금 융 회 사,㈜한화도시개발,동일인측,계열회사(국내+해외),계열회사(국내+해외),한화솔루션㈜,10000000,100.00,-,,10000000,100.00
135,비 금 융 회 사,㈜한화도시개발,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,-,,,-,-
136,비 금 융 회 사,㈜한화도시개발,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,-,,,,-
137,비 금 융 회 사,㈜한화도시개발,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
138,비 금 융 회 사,㈜한화도시개발,동일인측,동일인측 합계,동일인측 합계,,10000000,100.00,-,,10000000,100.00
139,비 금 융 회 사,㈜한화도시개발,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
140,비 금 융 회 사,㈜한화도시개발,기타주주,기타,기타,,,-,,,-,-
141,비 금 융 회 사,㈜한화도시개발,총계,총계,총계,,10000000,100.00,-,,10000000,100.00
142,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,동일인,동일인,,,-,,,-,-
143,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
144,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,친족,혈족2~4촌,,,-,,,-,-
145,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,친족,혈족5~6촌,,,-,,,-,-
146,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,친족,인척 4촌 이내,,,-,,,-,-
147,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,친족,친족 합계,,-,-,-,,-,-
148,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,비영리법인,비영리법인,,,-,,,-,-
149,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,등기된 임원,등기된 임원,,,-,,,-,-
150,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,자기주식,자기주식,,,-,,,-,-
151,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,계열회사,계열회사,㈜한화도시개발,700000,70.00,,,700000,70.00
152,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,계열회사,계열회사,㈜한화건설,50000,5.00,,,50000,5.00
153,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
154,비 금 융 회 사,(주)제이용인테크노밸리,동일인측,동일인측 합계,동일인측 합계,,750000,75.00,-,,750000,75.00
155,비 금 융 회 사,(주)제이용인테크노밸리,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
156,비 금 융 회 사,(주)제이용인테크노밸리,기타주주,기타,기타,,250000,25.00,,,250000,25.00
157,비 금 융 회 사,(주)제이용인테크노밸리,총계,총계,총계,,1000000,100.00,-,,1000000,100.00
158,비 금 융 회 사,㈜안성테크노밸리,동일인측,동일인,동일인,,,-,,,-,-
159,비 금 융 회 사,㈜안성테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
160,비 금 융 회 사,㈜안성테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
161,비 금 융 회 사,㈜안성테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
162,비 금 융 회 사,㈜안성테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
163,비 금 융 회 사,㈜안성테크노밸리,동일인측,친족,혈족2~4촌,,,-,,,-,-
164,비 금 융 회 사,㈜안성테크노밸리,동일인측,친족,혈족5~6촌,,,-,,,-,-
165,비 금 융 회 사,㈜안성테크노밸리,동일인측,친족,인척 4촌 이내,,,-,,,-,-
166,비 금 융 회 사,㈜안성테크노밸리,동일인측,친족,친족 합계,,-,-,-,,-,-
167,비 금 융 회 사,㈜안성테크노밸리,동일인측,비영리법인,비영리법인,,,-,,,-,-
168,비 금 융 회 사,㈜안성테크노밸리,동일인측,등기된 임원,등기된 임원,,,-,,,-,-
169,비 금 융 회 사,㈜안성테크노밸리,동일인측,자기주식,자기주식,,,-,,,-,-
170,비 금 융 회 사,㈜안성테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),㈜한화도시개발,150000,75.00,-,,150000,75.00
171,비 금 융 회 사,㈜안성테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),㈜한화건설,10000,5.00,-,,10000,5.00
172,비 금 융 회 사,㈜안성테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,-,,,,-
173,비 금 융 회 사,㈜안성테크노밸리,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
174,비 금 융 회 사,㈜안성테크노밸리,동일인측,동일인측 합계,동일인측 합계,,160000,80.00,-,,160000,80.00
175,비 금 융 회 사,㈜안성테크노밸리,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
176,비 금 융 회 사,㈜안성테크노밸리,기타주주,기타,기타,,40000,20.00,,,40000,20.00
177,비 금 융 회 사,㈜안성테크노밸리,총계,총계,총계,,200000,100.00,-,,200000,100.00
178,비 금 융 회 사,㈜아산테크노밸리,동일인측,동일인,동일인,,,-,,,-,-
179,비 금 융 회 사,㈜아산테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
180,비 금 융 회 사,㈜아산테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
181,비 금 융 회 사,㈜아산테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
182,비 금 융 회 사,㈜아산테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
183,비 금 융 회 사,㈜아산테크노밸리,동일인측,친족,혈족2~4촌,,,-,,,-,-
184,비 금 융 회 사,㈜아산테크노밸리,동일인측,친족,혈족5~6촌,,,-,,,-,-
185,비 금 융 회 사,㈜아산테크노밸리,동일인측,친족,인척 4촌 이내,,,-,,,-,-
186,비 금 융 회 사,㈜아산테크노밸리,동일인측,친족,친족 합계,,-,-,-,,-,-
187,비 금 융 회 사,㈜아산테크노밸리,동일인측,비영리법인,비영리법인,,,-,,,-,-
188,비 금 융 회 사,㈜아산테크노밸리,동일인측,등기된 임원,등기된 임원,,,-,,,-,-
189,비 금 융 회 사,㈜아산테크노밸리,동일인측,자기주식,자기주식,,,-,,,-,-
190,비 금 융 회 사,㈜아산테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),㈜한화도시개발,5200000,100.00,-,,5200000,100.00
191,비 금 융 회 사,㈜아산테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,-,,,,-
192,비 금 융 회 사,㈜아산테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,-,,,,-
193,비 금 융 회 사,㈜아산테크노밸리,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
194,비 금 융 회 사,㈜아산테크노밸리,동일인측,동일인측 합계,동일인측 합계,,5200000,100.00,-,,5200000,100.00
195,비 금 융 회 사,㈜아산테크노밸리,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
196,비 금 융 회 사,㈜아산테크노밸리,기타주주,기타,기타,,,-,,,-,-
197,비 금 융 회 사,㈜아산테크노밸리,총계,총계,총계,,5200000,100.00,-,,5200000,100.00
198,비 금 융 회 사,한화역사㈜,동일인측,동일인,동일인,김승연,46197,0.71,,,46197,0.71
199,비 금 융 회 사,한화역사㈜,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
200,비 금 융 회 사,한화역사㈜,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
201,비 금 융 회 사,한화역사㈜,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
202,비 금 융 회 사,한화역사㈜,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
203,비 금 융 회 사,한화역사㈜,동일인측,친족,혈족2~4촌,,,-,,,-,-
204,비 금 융 회 사,한화역사㈜,동일인측,친족,혈족5~6촌,,,-,,,-,-
205,비 금 융 회 사,한화역사㈜,동일인측,친족,인척 4촌 이내,,,-,,,-,-
206,비 금 융 회 사,한화역사㈜,동일인측,친족,친족 합계,,-,-,-,,-,-
207,비 금 융 회 사,한화역사㈜,동일인측,비영리법인,비영리법인,,,-,,,-,-
208,비 금 융 회 사,한화역사㈜,동일인측,등기된 임원,등기된 임원,,,-,,,-,-
209,비 금 융 회 사,한화역사㈜,동일인측,자기주식,자기주식,한화역사㈜,2,0.00,,,2,0.00
210,비 금 융 회 사,한화역사㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),㈜한화도시개발,2620818,40.01,,,2620818,40.01
211,비 금 융 회 사,한화역사㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),한화호텔앤드리조트㈜,1240359,18.94,,,1240359,18.94
212,비 금 융 회 사,한화역사㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),한화글로벌에셋㈜,543876,8.30,,,543876,8.30
213,비 금 융 회 사,한화역사㈜,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
214,비 금 융 회 사,한화역사㈜,동일인측,동일인측 합계,동일인측 합계,,4451252,67.96,-,,4451252,67.96
215,비 금 융 회 사,한화역사㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
216,비 금 융 회 사,한화역사㈜,기타주주,기타,기타,,2098822,32.04,,,2098822,32.04
217,비 금 융 회 사,한화역사㈜,총계,총계,총계,,6550074,100.00,-,,6550074,100.00
218,비 금 융 회 사,㈜서산테크노밸리,동일인측,동일인,동일인,,,-,,,-,-
219,비 금 융 회 사,㈜서산테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
220,비 금 융 회 사,㈜서산테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
221,비 금 융 회 사,㈜서산테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
222,비 금 융 회 사,㈜서산테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
223,비 금 융 회 사,㈜서산테크노밸리,동일인측,친족,혈족2~4촌,,,-,,,-,-
224,비 금 융 회 사,㈜서산테크노밸리,동일인측,친족,혈족5~6촌,,,-,,,-,-
225,비 금 융 회 사,㈜서산테크노밸리,동일인측,친족,인척 4촌 이내,,,-,,,-,-
226,비 금 융 회 사,㈜서산테크노밸리,동일인측,친족,친족 합계,,-,-,-,,-,-
227,비 금 융 회 사,㈜서산테크노밸리,동일인측,비영리법인,비영리법인,,,-,,,-,-
228,비 금 융 회 사,㈜서산테크노밸리,동일인측,등기된 임원,등기된 임원,,,-,,,-,-
229,비 금 융 회 사,㈜서산테크노밸리,동일인측,자기주식,자기주식,,,-,,,-,-
230,비 금 융 회 사,㈜서산테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),㈜한화도시개바,3900000,65.00,,,3900000,65.00
231,비 금 융 회 사,㈜서산테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,-,,,-,-
232,비 금 융 회 사,㈜서산테크노밸리,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,-,,,,-
233,비 금 융 회 사,㈜서산테크노밸리,동일인측,기타 동일인관련자,기타 동일인관련자,,,-,,,-,-
234,비 금 융 회 사,㈜서산테크노밸리,동일인측,동일인측 합계,동일인측 합계,,3900000,65.00,-,,3900000,65.00
235,비 금 융 회 사,㈜서산테크노밸리,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,-,,,-,-
236,비 금 융 회 사,㈜서산테크노밸리,기타주주,기타,기타,,2100000,35.00,,,2100000,35.00
237,비 금 융 회 사,㈜서산테크노밸리,총계,총계,총계,,6000000,100.00,-,,6000000,100.00
238,비 금 융 회 사,(주)김해테크노밸리,동일인측,동일인,동일인,,,-,,,-,-
239,비 금 융 회 사,(주)김해테크노밸리,동일인측,친족,배우자/혈족1촌,,,-,,,-,-
240,비 금 융 회 사,(주)김해테크노밸리,동일인측,친족,혈족2~4촌,,,-,,,-,-
241,비 금 융 회 사,(주)김해테크노밸리,동일인측,친족,혈족5~6촌,,,-,,,-,-
242,비 금 융 회 사,(주)김해테크노밸리,동일인측,친족,인척 4촌 이내,,,-,,,-,-
