,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
168,비금융회사,(주)세아네트웍스,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
169,비금융회사,(주)세아네트웍스,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
170,비금융회사,(주)세아네트웍스,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
171,비금융회사,(주)세아네트웍스,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
172,비금융회사,(주)세아네트웍스,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
173,비금융회사,(주)세아네트웍스,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
174,비금융회사,(주)세아네트웍스,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
175,비금융회사,(주)세아네트웍스,동일인측,친족,친족 합계,/,-,-,-,-,-,-
176,비금융회사,(주)세아네트웍스,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
177,비금융회사,(주)세아네트웍스,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
178,비금융회사,(주)세아네트웍스,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
179,비금융회사,(주)세아네트웍스,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
180,비금융회사,(주)세아네트웍스,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
181,비금융회사,(주)세아네트웍스,동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)세아홀딩스,1647600,100.00,-,-,1647600,100.00
182,비금융회사,(주)세아네트웍스,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
183,비금융회사,(주)세아네트웍스,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
184,비금융회사,(주)세아네트웍스,동일인측,동일인측 합계,동일인측 합계,/,1647600,100.00,-,-,1647600,100.00
185,비금융회사,(주)세아네트웍스,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
186,비금융회사,(주)세아네트웍스,기타주주,기타,기타,/,-,-,-,-,-,-
187,비금융회사,(주)세아네트웍스,총 계,총 계,총 계,/,1647600,100.00,-,-,1647600,100.00
