,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비 금 융 회 사,(주)하림지주,동일인측,동일인,동일인,김홍국,21189308,22.64,-,-,21189308,22.64
1,비 금 융 회 사,(주)하림지주,동일인측,친족,배우자/ 혈족1촌,오수정,2806300,3.00,-,-,2806300,3.00
2,비 금 융 회 사,(주)하림지주,동일인측,친족,혈족2~4촌,김기준,15950,0.02,-,-,15950,0.02
3,비 금 융 회 사,(주)하림지주,동일인측,친족,혈족5~6촌,장시환,1900,-,-,-,1900,-
4,비 금 융 회 사,(주)하림지주,동일인측,친족,인척 4촌 이내,송진욱,5000,0.01,-,-,5000,0.01
5,비 금 융 회 사,(주)하림지주,동일인측,친족,친족 합계,/,2829150,3.03,-,-,2829150,3.03
6,비 금 융 회 사,(주)하림지주,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
7,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,권정택,158,-,-,-,158,-
8,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,권지은,740,-,-,-,740,-
9,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,김기영,880,-,-,-,880,-
10,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,문경필,20604,0.02,-,-,20604,0.02
11,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,박재호,513,-,-,-,513,-
12,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,서형규,1223,-,-,-,1223,-
13,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,윤석춘,3000,-,-,-,3000,-
14,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,이우진,64892,0.07,-,-,64892,0.07
15,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,장경수,302,-,-,-,302,-
16,비 금 융 회 사,(주)하림지주,동일인측,등기된 임원,등기된 임원,천세기,721,-,-,-,721,-
17,비 금 융 회 사,(주)하림지주,동일인측,자기주식,자기주식,(주)하림지주,18074495,19.31,-,-,18074495,19.31
18,비 금 융 회 사,(주)하림지주,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),(주)경우,454050,0.49,-,-,454050,0.49
19,비 금 융 회 사,(주)하림지주,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),(주)올품,4026743,4.30,-,-,4026743,4.30
20,비 금 융 회 사,(주)하림지주,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),농업회사법인(주)익산,265150,0.28,-,-,265150,0.28
21,비 금 융 회 사,(주)하림지주,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),한국인베스트먼트(주),18696300,19.98,-,-,18696300,19.98
22,비 금 융 회 사,(주)하림지주,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
23,비 금 융 회 사,(주)하림지주,동일인측,동일인측 합계,동일인측 합계,/,65628229,70.12,-,-,65628229,70.12
24,비 금 융 회 사,(주)하림지주,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
25,비 금 융 회 사,(주)하림지주,기타주주,기타,기타,/,27955969,29.88,-,-,27955969,29.88
26,비 금 융 회 사,(주)하림지주,총 계,총 계,총 계,/,93584198,100.00,-,-,93584198,100.00
27,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,동일인,동일인,-,-,-,-,-,-,-
28,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,-,-
29,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
30,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
31,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
32,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,친족,친족 합계,/,-,-,-,-,-,-
33,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,비영리법인,비영리법인,대성축산영농조합법인,296200,100.00,-,-,296200,100.00
34,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
35,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
36,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
37,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,-,-
38,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,-,-
39,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
40,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,동일인측,동일인측 합계,동일인측 합계,/,296200,100.00,-,-,296200,100.00
41,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
42,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,기타주주,기타,기타,/,-,-,-,-,-,-
43,비 금 융 회 사,(유)엑셀로이콰인알앤디센터,총 계,총 계,총 계,/,296200,100.00,-,-,296200,100.00
44,비 금 융 회 사,(주)경우,동일인측,동일인,동일인,김홍국,4000,80.00,-,-,4000,80.00
45,비 금 융 회 사,(주)경우,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,-,-
46,비 금 융 회 사,(주)경우,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
47,비 금 융 회 사,(주)경우,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
48,비 금 융 회 사,(주)경우,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
49,비 금 융 회 사,(주)경우,동일인측,친족,친족 합계,/,-,-,-,-,-,-
50,비 금 융 회 사,(주)경우,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
51,비 금 융 회 사,(주)경우,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
52,비 금 융 회 사,(주)경우,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
53,비 금 융 회 사,(주)경우,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),㈜올품,1000,20.00,-,-,1000,20.00
54,비 금 융 회 사,(주)경우,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,-,-
55,비 금 융 회 사,(주)경우,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
56,비 금 융 회 사,(주)경우,동일인측,동일인측 합계,동일인측 합계,/,5000,100.00,-,-,5000,100.00
57,비 금 융 회 사,(주)경우,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
58,비 금 융 회 사,(주)경우,기타주주,기타,기타,/,-,-,-,-,-,-
59,비 금 융 회 사,(주)경우,총 계,총 계,총 계,/,5000,100.00,-,-,5000,100.00
60,비 금 융 회 사,㈜글라이드,동일인측,동일인,동일인,-,-,-,-,-,-,-
61,비 금 융 회 사,㈜글라이드,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,-,-
62,비 금 융 회 사,㈜글라이드,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
63,비 금 융 회 사,㈜글라이드,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
64,비 금 융 회 사,㈜글라이드,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
65,비 금 융 회 사,㈜글라이드,동일인측,친족,친족 합계,/,-,-,-,-,-,-
66,비 금 융 회 사,㈜글라이드,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
67,비 금 융 회 사,㈜글라이드,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
68,비 금 융 회 사,㈜글라이드,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
69,비 금 융 회 사,㈜글라이드,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),㈜엔에스쇼핑,50000,100.00,-,-,50000,100.00
70,비 금 융 회 사,㈜글라이드,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,-,-
71,비 금 융 회 사,㈜글라이드,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
72,비 금 융 회 사,㈜글라이드,동일인측,동일인측 합계,동일인측 합계,/,50000,100.00,-,-,50000,100.00
73,비 금 융 회 사,㈜글라이드,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
74,비 금 융 회 사,㈜글라이드,기타주주,기타,기타,/,-,-,-,-,-,-
75,비 금 융 회 사,㈜글라이드,총 계,총 계,총 계,/,50000,100.00,-,-,50000,100.00
76,비 금 융 회 사,(주)동림건설,동일인측,동일인,동일인,-,-,-,-,-,-,-
77,비 금 융 회 사,(주)동림건설,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,-,-
78,비 금 융 회 사,(주)동림건설,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
79,비 금 융 회 사,(주)동림건설,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
80,비 금 융 회 사,(주)동림건설,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
81,비 금 융 회 사,(주)동림건설,동일인측,친족,친족 합계,/,-,-,-,-,-,-
82,비 금 융 회 사,(주)동림건설,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
83,비 금 융 회 사,(주)동림건설,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
84,비 금 융 회 사,(주)동림건설,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
85,비 금 융 회 사,(주)동림건설,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),㈜하림지주,141000,100.00,-,-,141000,100.00
86,비 금 융 회 사,(주)동림건설,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,-,-
87,비 금 융 회 사,(주)동림건설,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
88,비 금 융 회 사,(주)동림건설,동일인측,동일인측 합계,동일인측 합계,/,141000,100.00,-,-,141000,100.00
89,비 금 융 회 사,(주)동림건설,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
90,비 금 융 회 사,(주)동림건설,기타주주,기타,기타,/,-,-,-,-,-,-
91,비 금 융 회 사,(주)동림건설,총 계,총 계,총 계,/,141000,100.00,-,-,141000,100.00
92,비 금 융 회 사,(주)디디에프엔비,동일인측,동일인,동일인,-,-,-,-,-,-,-
93,비 금 융 회 사,(주)디디에프엔비,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,-,-
94,비 금 융 회 사,(주)디디에프엔비,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
95,비 금 융 회 사,(주)디디에프엔비,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
96,비 금 융 회 사,(주)디디에프엔비,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
97,비 금 융 회 사,(주)디디에프엔비,동일인측,친족,친족 합계,/,-,-,-,-,-,-
98,비 금 융 회 사,(주)디디에프엔비,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
99,비 금 융 회 사,(주)디디에프엔비,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
100,비 금 융 회 사,(주)디디에프엔비,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
101,비 금 융 회 사,(주)디디에프엔비,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),㈜하림지주,1000,100.00,-,-,1000,100.00
102,비 금 융 회 사,(주)디디에프엔비,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,-,-
103,비 금 융 회 사,(주)디디에프엔비,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
104,비 금 융 회 사,(주)디디에프엔비,동일인측,동일인측 합계,동일인측 합계,/,1000,100.00,-,-,1000,100.00
105,비 금 융 회 사,(주)디디에프엔비,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
106,비 금 융 회 사,(주)디디에프엔비,기타주주,기타,기타,/,-,-,-,-,-,-
107,비 금 융 회 사,(주)디디에프엔비,총 계,총 계,총 계,/,1000,100.00,-,-,1000,100.00
108,비 금 융 회 사,(주)맥시칸,동일인측,동일인,동일인,-,-,-,-,-,-,-
109,비 금 융 회 사,(주)맥시칸,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,-,-
110,비 금 융 회 사,(주)맥시칸,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
111,비 금 융 회 사,(주)맥시칸,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
112,비 금 융 회 사,(주)맥시칸,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
113,비 금 융 회 사,(주)맥시칸,동일인측,친족,친족 합계,/,-,-,-,-,-,-
114,비 금 융 회 사,(주)맥시칸,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
115,비 금 융 회 사,(주)맥시칸,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
116,비 금 융 회 사,(주)맥시칸,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
117,비 금 융 회 사,(주)맥시칸,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),㈜하림지주,5000,100.00,-,-,5000,100.00
118,비 금 융 회 사,(주)맥시칸,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,-,-
119,비 금 융 회 사,(주)맥시칸,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
120,비 금 융 회 사,(주)맥시칸,동일인측,동일인측 합계,동일인측 합계,/,5000,100.00,-,-,5000,100.00
121,비 금 융 회 사,(주)맥시칸,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
122,비 금 융 회 사,(주)맥시칸,기타주주,기타,기타,/,-,-,-,-,-,-
123,비 금 융 회 사,(주)맥시칸,총 계,총 계,총 계,/,5000,100.00,-,-,5000,100.00
124,비 금 융 회 사,(주)선진,동일인측,동일인,동일인,-,-,-,-,-,-,-
125,비 금 융 회 사,(주)선진,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,-,-
126,비 금 융 회 사,(주)선진,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
127,비 금 융 회 사,(주)선진,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
