,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,(주)동원엔터프라이즈,동일인측,동일인,동일인,김재철,2864925,24.50,-,-,2864925,24.50
1,비금융회사,(주)동원엔터프라이즈,동일인측,친족,배우자/혈족1촌,김남정,7948135,67.98,-,-,7948135,67.98
2,비금융회사,(주)동원엔터프라이즈,동일인측,친족,혈족2~4촌,김재국,147481,1.26,-,-,147481,1.26
3,비금융회사,(주)동원엔터프라이즈,동일인측,친족,혈족2~4촌,김재운,67707,0.58,-,-,67707,0.58
4,비금융회사,(주)동원엔터프라이즈,동일인측,친족,혈족2~4촌,김재종,27744,0.24,-,-,27744,0.24
5,비금융회사,(주)동원엔터프라이즈,동일인측,친족,혈족2~4촌,김호랑,525,0.00,-,-,525,0.00
6,비금융회사,(주)동원엔터프라이즈,동일인측,친족,친족 합계,/,8191592,70.06,-,-,8191592,70.06
7,비금융회사,(주)동원엔터프라이즈,동일인측,비영리법인,비영리법인,동원육영재단,583183,4.99,-,-,583183,4.99
8,비금융회사,(주)동원엔터프라이즈,동일인측,자기주식,자기주식,(주)동원엔터프라이즈,3,0.00,-,-,3,0.00
9,비금융회사,(주)동원엔터프라이즈,동일인측,⑨ 동일인측 합계,⑨ 동일인측 합계,/,11639703,99.56,-,-,11639703,99.56
10,비금융회사,(주)동원엔터프라이즈,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,,-,-,-,-,-,-
11,비금융회사,(주)동원엔터프라이즈,기타주주,기타,기타,/,51787,0.44,-,-,51787,0.44
12,비금융회사,(주)동원엔터프라이즈,총 계,총 계,총 계,/,11691490,100.00,-,-,11691490,100.00
13,비금융회사,(주)동원에프앤비,동일인측,동일인,동일인,김재철,-,-,-,-,-,-
14,비금융회사,(주)동원에프앤비,동일인측,친족,혈족2~4촌,김도한,3,0,-,-,3,0
15,비금융회사,(주)동원에프앤비,동일인측,친족,친족 합계,/,3,0,-,-,3,0
16,비금융회사,(주)동원에프앤비,동일인측,등기된 임원,등기된 임원,김재옥,706,0.02,-,-,706,0.02
17,비금융회사,(주)동원에프앤비,동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)동원엔터프라이즈,2749618,71.25,-,-,2749618,71.25
18,비금융회사,(주)동원에프앤비,동일인측,⑨ 동일인측 합계,⑨ 동일인측 합계,/,2750327,71.27,-,-,2750327,71.27
19,비금융회사,(주)동원에프앤비,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
20,비금융회사,(주)동원에프앤비,기타주주,기타,기타,/,1108797,28.73,-,-,1108797,28.73
21,비금융회사,(주)동원에프앤비,총 계,총 계,총 계,/,3859124,100,-,-,3859124,100
22,비금융회사,동원산업(주),동일인측,친족,혈족2~4촌,김재운,12824,0.35,-,-,12824,0.35
23,비금융회사,동원산업(주),동일인측,친족,혈족2~4촌,김도한,3920,0.11,-,-,3920,0.11
