,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,㈜부영,동일인측,동일인,동일인,이중근,13131020,93.79%,-,-,13131020,93.79%
1,비금융회사,㈜부영,동일인측,친족,배우자/혈족1촌,이성훈,305646,2.18%,-,-,305646,2.18%
2,비금융회사,㈜부영,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
3,비금융회사,㈜부영,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
4,비금융회사,㈜부영,동일인측,친족,인척4촌이내,-,-,-,-,-,-,-
5,비금융회사,㈜부영,동일인측,친족,친족합계,/,305646,2.18%,-,-,305646,2.18%
6,비금융회사,㈜부영,동일인측,비영리법인,비영리법인,학교법인 우정학원(화순),110000,0.79%,-,-,110000,0.79%
7,비금융회사,㈜부영,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
8,비금융회사,㈜부영,동일인측,자기주식,자기주식,(주)부영,453334,3.24%,-,-,453334,3.24%
9,비금융회사,㈜부영,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
10,비금융회사,㈜부영,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
11,비금융회사,㈜부영,동일인측,동일인측 합계,동일인측 합계,/,14000000,100.00%,-,-,14000000,100.00%
12,비금융회사,㈜부영,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
13,비금융회사,㈜부영,기타주주,기타,기타,/,-,-,-,-,-,-
14,비금융회사,㈜부영,총계,총계,총계,/,14000000,100.00%,-,-,14000000,100.00%
15,비금융회사,㈜부영주택,동 일 인 측,동일인,동일인,-,-,-,-,-,-,-
16,비금융회사,㈜부영주택,동 일 인 측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
17,비금융회사,㈜부영주택,동 일 인 측,친족,혈족2~4촌,-,-,-,-,-,-,-
18,비금융회사,㈜부영주택,동 일 인 측,친족,혈족5~6촌,-,-,-,-,-,-,-
19,비금융회사,㈜부영주택,동 일 인 측,친족,인척4촌이내,-,-,-,-,-,-,-
20,비금융회사,㈜부영주택,동 일 인 측,친족,친족합계,/,-,-,-,-,-,-
21,비금융회사,㈜부영주택,동 일 인 측,비영리법인,비영리법인,-,-,-,-,-,-,-
22,비금융회사,㈜부영주택,동 일 인 측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
23,비금융회사,㈜부영주택,동 일 인 측,자기주식,자기주식,-,-,-,-,-,-,-
24,비금융회사,㈜부영주택,동 일 인 측,계열회사(국내+해외),계열회사(국내+해외),㈜부영,10000000,100.00%,-,-,10000000,100.00%
25,비금융회사,㈜부영주택,동 일 인 측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
26,비금융회사,㈜부영주택,동 일 인 측,동일인측 합계,동일인측 합계,/,10000000,100.00%,-,-,10000000,100.00%
27,비금융회사,㈜부영주택,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
28,비금융회사,㈜부영주택,기타주주,기타,기타,/,-,-,-,-,-,-
29,비금융회사,㈜부영주택,총계,총계,총계,/,10000000,100.00%,-,-,10000000,100.00%
30,비금융회사,동광주택산업㈜,동 일 인 측,동일인,동일인,이중근,4210000,91.52%,-,-,4210000,91.52%
31,비금융회사,동광주택산업㈜,동 일 인 측,친족,배우자/혈족1촌,나길순,50000,1.09%,-,-,50000,1.09%
32,비금융회사,동광주택산업㈜,동 일 인 측,친족,배우자/혈족1촌,이성훈,40000,0.87%,-,-,40000,0.87%
33,비금융회사,동광주택산업㈜,동 일 인 측,친족,배우자/혈족1촌,이성욱,40000,0.87%,-,-,40000,0.87%
34,비금융회사,동광주택산업㈜,동 일 인 측,친족,배우자/혈족1촌,이성한,40000,0.87%,-,-,40000,0.87%
35,비금융회사,동광주택산업㈜,동 일 인 측,친족,배우자/혈족1촌,이서정,40000,0.87%,-,-,40000,0.87%
36,비금융회사,동광주택산업㈜,동 일 인 측,친족,혈족2~4촌,이성규,15000,0.33%,-,-,15000,0.33%
37,비금융회사,동광주택산업㈜,동 일 인 측,친족,혈족2~4촌,이성모,15000,0.33%,-,-,15000,0.33%
38,비금융회사,동광주택산업㈜,동 일 인 측,친족,혈족5~6촌,-,-,-,-,-,-,-
39,비금융회사,동광주택산업㈜,동 일 인 측,친족,인척4촌이내,이수진,15000,0.33%,-,-,15000,0.33%
40,비금융회사,동광주택산업㈜,동 일 인 측,친족,인척4촌이내,전은미,15000,0.33%,-,-,15000,0.33%
41,비금융회사,동광주택산업㈜,동 일 인 측,친족,인척4촌이내,도경찬,15000,0.33%,-,-,15000,0.33%
42,비금융회사,동광주택산업㈜,동 일 인 측,친족,인척4촌이내,김영경,15000,0.33%,-,-,15000,0.33%
43,비금융회사,동광주택산업㈜,동 일 인 측,친족,친족합계,/,300000,6.52%,-,-,300000,6.52%
44,비금융회사,동광주택산업㈜,동 일 인 측,비영리법인,비영리법인,학교법인 우정학원(화순),90000,1.96%,-,-,90000,1.96%
45,비금융회사,동광주택산업㈜,동 일 인 측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
46,비금융회사,동광주택산업㈜,동 일 인 측,자기주식,자기주식,-,-,-,-,-,-,-
47,비금융회사,동광주택산업㈜,동 일 인 측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
48,비금융회사,동광주택산업㈜,동 일 인 측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
49,비금융회사,동광주택산업㈜,동 일 인 측,동일인측 합계,동일인측 합계,/,4600000,100.00%,-,-,4600000,100.00%
50,비금융회사,동광주택산업㈜,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,-,-
51,비금융회사,동광주택산업㈜,기타주주,기타,기타,/,-,-,-,-,-,-
52,비금융회사,동광주택산업㈜,총계,총계,총계,/,4600000,100.00%,-,-,4600000,100.00%
53,비금융회사,㈜동광주택,동 일 인 측,동일인,동일인,-,-,-,-,-,-,-
54,비금융회사,㈜동광주택,동 일 인 측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
55,비금융회사,㈜동광주택,동 일 인 측,친족,혈족2~4촌,-,-,-,-,-,-,-
56,비금융회사,㈜동광주택,동 일 인 측,친족,혈족5~6촌,-,-,-,-,-,-,-
57,비금융회사,㈜동광주택,동 일 인 측,친족,인척4촌이내,-,-,-,-,-,-,-
58,비금융회사,㈜동광주택,동 일 인 측,친족,친족합계,/,-,-,-,-,-,-
59,비금융회사,㈜동광주택,동 일 인 측,비영리법인,비영리법인,-,-,-,-,-,-,-
60,비금융회사,㈜동광주택,동 일 인 측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
