,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
74,비금융회사,부곡환경㈜,동일인측,동일인,동일인,㈜대우건설,201400,100.00%,-,-,201400,100.00%
75,비금융회사,부곡환경㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
76,비금융회사,부곡환경㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
77,비금융회사,부곡환경㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
78,비금융회사,부곡환경㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
79,비금융회사,부곡환경㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
80,비금융회사,부곡환경㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
81,비금융회사,부곡환경㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
82,비금융회사,부곡환경㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
83,비금융회사,부곡환경㈜,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
84,비금융회사,부곡환경㈜,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
85,비금융회사,부곡환경㈜,동일인측,동일인측 합계,동일인측 합계,-,201400,100.00%,-,-,201400,100.00%
86,비금융회사,부곡환경㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
87,비금융회사,부곡환경㈜,기타,기타,기타,-,-,-,-,-,-,-
88,비금융회사,부곡환경㈜,총 계,총 계,총 계,-,201400,100.00%,-,-,201400,100.00%
89,비금융회사,푸르지오서비스㈜,동일인측,동일인,동일인,㈜대우건설,401500,100.00%,-,-,401500,100.00%
90,비금융회사,푸르지오서비스㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
91,비금융회사,푸르지오서비스㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
92,비금융회사,푸르지오서비스㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
93,비금융회사,푸르지오서비스㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
94,비금융회사,푸르지오서비스㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
95,비금융회사,푸르지오서비스㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
96,비금융회사,푸르지오서비스㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
97,비금융회사,푸르지오서비스㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
98,비금융회사,푸르지오서비스㈜,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
99,비금융회사,푸르지오서비스㈜,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
100,비금융회사,푸르지오서비스㈜,동일인측,동일인측 합계,동일인측 합계,-,401500,100.00%,-,-,401500,100.00%
101,비금융회사,푸르지오서비스㈜,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
102,비금융회사,푸르지오서비스㈜,기타,기타,기타,-,-,-,-,-,-,-
103,비금융회사,푸르지오서비스㈜,총 계,총 계,총 계,-,401500,100.00%,-,-,401500,100.00%
104,비금융회사,한국인프라관리㈜,동일인측,동일인,동일인,㈜대우건설,300000,100.00%,-,-,300000,100.00%
105,비금융회사,한국인프라관리㈜,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
106,비금융회사,한국인프라관리㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
107,비금융회사,한국인프라관리㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
108,비금융회사,한국인프라관리㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
109,비금융회사,한국인프라관리㈜,동일인측,친족,친족 합계,-,-,-,-,-,-,-
110,비금융회사,한국인프라관리㈜,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
111,비금융회사,한국인프라관리㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
112,비금융회사,한국인프라관리㈜,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
113,비금융회사,한국인프라관리㈜,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
114,비금융회사,한국인프라관리㈜,동일인측,계열회사,계열회사,-,-,-,-,-,-,-
115,비금융회사,한국인프라관리㈜,동일인측,동일인측 합계,동일인측 합계,-,300000,100.00%,-,-,300000,100.00%
