,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
50,비금융회사,(주)넥슨커뮤니케이션즈,동일인측,계열회사,계열회사,(주)넥슨코리아,500000,100.00%,-,-,500000,100.00%
51,비금융회사,(주)넥슨커뮤니케이션즈,동일인측,동일인측 합계,동일인측 합계,/,500000,100.00%,-,-,500000,100.00%
52,비금융회사,(주)넥슨커뮤니케이션즈,총 계,총 계,총 계,/,500000,100.00%,-,-,500000,100.00%
53,비금융회사,(주)불리언게임즈,동일인측,계열회사,계열회사,(주)넥슨코리아,20000,100.00%,-,-,20000,100.00%
54,비금융회사,(주)불리언게임즈,동일인측,동일인측 합계,동일인측 합계,/,20000,100.00%,-,-,20000,100.00%
55,비금융회사,(주)불리언게임즈,총 계,총 계,총 계,/,20000,100.00%,-,-,20000,100.00%
56,비금융회사,(주)넥슨레드,동일인측,계열회사,계열회사,넥슨지티(주),1069600,100.00%,-,-,1069600,100.00%
57,비금융회사,(주)넥슨레드,동일인측,동일인측 합계,동일인측 합계,/,1069600,100.00%,-,-,1069600,100.00%
58,비금융회사,(주)넥슨레드,총 계,총 계,총 계,/,1069600,100.00%,-,-,1069600,100.00%
59,비금융회사,(주)블록체인엔터테인먼트랩,동일인측,계열회사,계열회사,(주)넥슨코리아,145000,100.00%,-,-,145000,100.00%
60,비금융회사,(주)블록체인엔터테인먼트랩,동일인측,동일인측 합계,동일인측 합계,/,145000,100.00%,-,-,145000,100.00%
61,비금융회사,(주)블록체인엔터테인먼트랩,총 계,총 계,총 계,/,145000,100.00%,-,-,145000,100.00%
62,비금융회사,(주)엔미디어플랫폼,동일인측,계열회사,계열회사,(주)넥슨코리아,30000,100.00%,-,-,30000,100.00%
63,비금융회사,(주)엔미디어플랫폼,동일인측,동일인측 합계,동일인측 합계,/,30000,100.00%,-,-,30000,100.00%
64,비금융회사,(주)엔미디어플랫폼,총 계,총 계,총 계,/,30000,100.00%,-,-,30000,100.00%
65,비금융회사,(주)슈퍼애시드,동일인측,등기된 임원,등기된 임원,강지원,12638,25.01%,-,-,12638,25.01%
66,비금융회사,(주)슈퍼애시드,동일인측,등기된 임원,등기된 임원,이정훈,8647,17.11%,-,-,8647,17.11%
67,비금융회사,(주)슈퍼애시드,동일인측,등기된 임원,등기된 임원,박재관,8647,17.11%,-,-,8647,17.11%
68,비금융회사,(주)슈퍼애시드,동일인측,계열회사,계열회사,(주)넥슨코리아,20604,40.77%,-,-,20604,40.77%
69,비금융회사,(주)슈퍼애시드,동일인측,동일인측 합계,동일인측 합계,/,50536,100.00%,-,-,50536,100.00%
70,비금융회사,(주)슈퍼애시드,총 계,총 계,총 계,/,50536,100.00%,-,-,50536,100.00%
71,비금융회사,(주)중앙판교개발,동일인측,계열회사,계열회사,넥슨지티(주),81511037,99.90%,-,-,81511037,99.90%
72,비금융회사,(주)중앙판교개발,동일인측,동일인측 합계,동일인측 합계,/,81511037,99.90%,-,-,81511037,99.90%
73,비금융회사,(주)중앙판교개발,기타주주,기타,기타,/,79590,0.10%,-,-,79590,0.10%
74,비금융회사,(주)중앙판교개발,총 계,총 계,총 계,/,81590627,100.00%,-,-,81590627,100.00%
75,금융회사,브이아이피사모주식형펀드일호,동일인측,계열회사,계열회사,(주)엔엑스씨,3450719,100.00%,-,-,3450719,100.00%
76,금융회사,브이아이피사모주식형펀드일호,동일인측,동일인측 합계,동일인측 합계,/,3450719,100.00%,-,-,3450719,100.00%
77,금융회사,브이아이피사모주식형펀드일호,총 계,총 계,총 계,/,3450719,100.00%,-,-,3450719,100.00%
