,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
0,비금융회사,한국조선해양㈜,동일인측,동일인,동일인,-,-,-,-,-,-,-
1,비금융회사,한국조선해양㈜,동일인측,친족,배우자/혈족1촌,정기선,544,0.00,-,-,544,0.00
2,비금융회사,한국조선해양㈜,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
3,비금융회사,한국조선해양㈜,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
4,비금융회사,한국조선해양㈜,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
5,비금융회사,한국조선해양㈜,동일인측,친족,친족 합계,-,544,0.00,-,-,544,0.00
6,비금융회사,한국조선해양㈜,동일인측,비영리법인,비영리법인,(재)아산사회복지재단,1684436,2.38,-,-,1684436,2.38
7,비금융회사,한국조선해양㈜,동일인측,비영리법인,비영리법인,(재)아산나눔재단,431844,0.61,-,-,431844,0.61
8,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,가삼현,2255,0.00,-,-,2255,0.00
9,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,공기영,1037,0.00,-,-,1037,0.00
10,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,구진회,890,0.00,-,-,890,0.00
11,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,권기형,29,0.00,-,-,29,0.00
12,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,권오갑,101,0.00,-,-,101,0.00
13,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,금석호,25,0.00,-,-,25,0.00
14,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김광국,96,0.00,-,-,96,0.00
15,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김성준,528,0.00,-,-,528,0.00
16,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김종철,25,0.00,-,-,25,0.00
17,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,남영준,195,0.00,-,-,195,0.00
18,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,노진율,1238,0.00,-,-,1238,0.00
19,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,서유성,1200,0.00,-,-,1200,0.00
20,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,손성규,4000,0.01,-,-,4000,0.01
21,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,신현대,891,0.00,-,-,891,0.00
22,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,안광헌,883,0.00,-,-,883,0.00
23,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,안오민,486,0.00,-,-,486,0.00
24,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,양경신,229,0.00,-,-,229,0.00
25,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,오동석,43,0.00,-,-,43,0.00
26,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이상균,500,0.00,-,-,500,0.00
27,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이성배,55,0.00,-,-,55,0.00
28,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이영우,47,0.00,-,-,47,0.00
29,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이재옥,41,0.00,-,-,41,0.00
30,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이철헌,310,0.00,-,-,310,0.00
31,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,전영수,176,0.00,-,-,176,0.00
32,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,정우만,60,0.00,-,-,60,0.00
33,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,정창인,181,0.00,-,-,181,0.00
34,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,조영철,35,0.00,-,-,35,0.00
35,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,주원호,753,0.00,-,-,753,0.00
36,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,한영석,702,0.00,-,-,702,0.00
37,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,강동희,98,0.00,-,-,98,0.00
38,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,강정원,102,0.00,-,-,102,0.00
39,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,고진영,263,0.00,-,-,263,0.00
40,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김기주,665,0.00,-,-,665,0.00
41,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김병수,116,0.00,-,-,116,0.00
42,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김상웅,241,0.00,-,-,241,0.00
43,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김종호,110,0.00,-,-,110,0.00
44,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김주석,224,0.00,-,-,224,0.00
45,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김홍규,148,0.00,-,-,148,0.00
46,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,문재영,363,0.00,-,-,363,0.00
47,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,문찬우,195,0.00,-,-,195,0.00
48,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,박성원,86,0.00,-,-,86,0.00
49,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,박영기,501,0.00,-,-,501,0.00
50,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,박진석,239,0.00,-,-,239,0.00
51,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이승우,44,0.00,-,-,44,0.00
52,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이윤호,184,0.00,-,-,184,0.00
53,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,정재호,400,0.00,-,-,400,0.00
54,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,정준철,144,0.00,-,-,144,0.00
55,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,조웅래,113,0.00,-,-,113,0.00
56,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,한재호,45,0.00,-,-,45,0.00
57,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,강봉주,141,0.00,-,-,141,0.00
58,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김규덕,652,0.00,-,-,652,0.00
59,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,김동현,600,0.00,-,-,600,0.00
60,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,박치모,50,0.00,-,-,50,0.00
61,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,박호석,7,0.00,-,-,7,0.00
62,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,송기생,92,0.00,-,-,92,0.00
63,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,송지헌,389,0.00,-,-,389,0.00
64,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,오세헌,751,0.00,-,-,751,0.00
65,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이승철,400,0.00,-,-,400,0.00
66,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,이홍구,8000,0.01,-,-,8000,0.01
67,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,최재성,3,0.00,-,-,3,0.00
68,비금융회사,한국조선해양㈜,동일인측,등기된 임원,등기된 임원,황영복,80,0.00,-,-,80,0.00
69,비금융회사,한국조선해양㈜,동일인측,자기주식,자기주식,한국조선해양㈜,58486,0.08,-,-,58486,0.08
70,비금융회사,한국조선해양㈜,동일인측,계열회사(국내+해외),계열회사(국내+해외),현대중공업지주㈜,21907124,30.95,-,-,21907124,30.95
71,비금융회사,한국조선해양㈜,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
72,비금융회사,한국조선해양㈜,동일인측,동일인측 합계,동일인측 합계,-,24114891,34.07,-,-,24114891,34.07
73,비금융회사,한국조선해양㈜,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,-,-
74,비금융회사,한국조선해양㈜,기타주주,기타,기타,-,46658225,65.93,-,-,46658225,65.93
75,비금융회사,한국조선해양㈜,총 계,총 계,총 계,-,70773116,100.00,-,-,70773116,100.00
76,비금융회사,현대미포조선㈜,동일인측,동일인,동일인,-,-,-,-,-,-,-
