,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,㈜영풍,동일인측,동일인,동일인,장형진,211594,11.49,-,-,211594,11.49
1,비금융회사,㈜영풍,동일인측,친족,배우자/혈족1촌,장세준,311193,16.89,-,-,311193,16.89
2,비금융회사,㈜영풍,동일인측,친족,배우자/혈족1촌,장세환,205479,11.15,-,-,205479,11.15
3,비금융회사,㈜영풍,동일인측,친족,배우자/혈족1촌,장혜선,9520,0.52,-,-,9520,0.52
4,비금융회사,㈜영풍,동일인측,친족,배우자/혈족1촌,김혜경,858,0.05,-,-,858,0.05
5,비금융회사,㈜영풍,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
6,비금융회사,㈜영풍,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
7,비금융회사,㈜영풍,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
8,비금융회사,㈜영풍,동일인측,친족,친족 합계,/,527050,28.61,-,-,527050,28.61
9,비금융회사,㈜영풍,동일인측,비영리법인,비영리법인,경원문화재단,13965,0.76,-,-,13965,0.76
10,비금융회사,㈜영풍,동일인측,등기된 임원,등기된 임원,최창걸,5000,0.27,-,-,5000,0.27
11,비금융회사,㈜영풍,동일인측,등기된 임원,등기된 임원,최창규,52539,2.85,-,-,52539,2.85
12,비금융회사,㈜영풍,동일인측,등기된 임원,등기된 임원,최창근,66700,3.62,-,-,66700,3.62
13,비금융회사,㈜영풍,동일인측,등기된 임원,등기된 임원,최창영,76299,4.14,-,-,76299,4.14
14,비금융회사,㈜영풍,동일인측,등기된 임원,등기된 임원,최윤범,40235,2.18,-,-,40235,2.18
15,비금융회사,㈜영풍,동일인측,등기된 임원,등기된 임원,유중근,3960,0.21,-,-,3960,0.21
16,비금융회사,㈜영풍,동일인측,자기주식,자기주식,㈜영풍,121906,6.62,-,-,121906,6.62
17,비금융회사,㈜영풍,동일인측,계열회사(국내+해외),계열회사(국내+해외),영풍정밀㈜,80850,4.39,-,-,80850,4.39
18,비금융회사,㈜영풍,동일인측,계열회사(국내+해외),계열회사(국내+해외),영풍개발㈜,285985,15.53,-,-,285985,15.53
