,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
84,비금융회사,(주)동양에너지,동일인측,등기된 임원,등기된 임원,,,,,,,
85,비금융회사,(주)동양에너지,동일인측,등기된 임원,등기된 임원,,,,,,,
86,비금융회사,(주)동양에너지,동일인측,등기된 임원,등기된 임원,,,,,,,
87,비금융회사,(주)동양에너지,동일인측,자기주식,자기주식,,,,,,,
88,비금융회사,(주)동양에너지,동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)동양,20000,100.00,-,-,20000,100.00
89,비금융회사,(주)동양에너지,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,,,,,
90,비금융회사,(주)동양에너지,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,
91,비금융회사,(주)동양에너지,동일인측,동일인측 합계,동일인측 합계,/,20000,100.00,-,-,20000,100.00
92,비금융회사,(주)동양에너지,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,,,,,,,
93,비금융회사,(주)동양에너지,기타주주,기타,기타,/,,,,,,
94,비금융회사,(주)동양에너지,총 계,총 계,총 계,/,20000,100.00,-,-,20000,100.00
95,비금융회사,(주)비에이엠시스템,동일인측,동일인,동일인,-,-,-,-,-,-,-
96,비금융회사,(주)비에이엠시스템,동일인측,친족,배우자/혈족1촌,,,,,,,
97,비금융회사,(주)비에이엠시스템,동일인측,친족,배우자/혈족1촌,,,,,,,
98,비금융회사,(주)비에이엠시스템,동일인측,친족,혈족2~4촌,,,,,,,
99,비금융회사,(주)비에이엠시스템,동일인측,친족,혈족2~4촌,,,,,,,
100,비금융회사,(주)비에이엠시스템,동일인측,친족,혈족5~6촌,,,,,,,
101,비금융회사,(주)비에이엠시스템,동일인측,친족,혈족5~6촌,,,,,,,
102,비금융회사,(주)비에이엠시스템,동일인측,친족,인척 4촌 이내,,,,,,,
103,비금융회사,(주)비에이엠시스템,동일인측,친족,인척 4촌 이내,,,,,,,
104,비금융회사,(주)비에이엠시스템,동일인측,친족,친족 합계,/,-,-,-,-,-,-
105,비금융회사,(주)비에이엠시스템,동일인측,비영리법인,비영리법인,,,,,,,
106,비금융회사,(주)비에이엠시스템,동일인측,비영리법인,비영리법인,,,,,,,
107,비금융회사,(주)비에이엠시스템,동일인측,등기된 임원,등기된 임원,황두현,15040,17.90,,,15040,17.90
108,비금융회사,(주)비에이엠시스템,동일인측,등기된 임원,등기된 임원,,,,,,,
109,비금융회사,(주)비에이엠시스템,동일인측,자기주식,자기주식,,,,,,,
110,비금융회사,(주)비에이엠시스템,동일인측,계열회사(국내+해외),계열회사(국내+해외),케이비에프(주),34160,40.67,,,34160,40.67
111,비금융회사,(주)비에이엠시스템,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,,,,,
112,비금융회사,(주)비에이엠시스템,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,
113,비금융회사,(주)비에이엠시스템,동일인측,동일인측 합계,동일인측 합계,/,49200,58.57,,,49200,58.57
114,비금융회사,(주)비에이엠시스템,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,,,,,,,
115,비금융회사,(주)비에이엠시스템,기타주주,기타,기타,/,34800,41.43,,,34800,41.43
116,비금융회사,(주)비에이엠시스템,총 계,총 계,총 계,/,84000,100.00,,,84000,100.00
117,비금융회사,(주)씨아이에스,동일인측,동일인,동일인,-,,,,,,
118,비금융회사,(주)씨아이에스,동일인측,친족,배우자/혈족1촌,,,,,,,
119,비금융회사,(주)씨아이에스,동일인측,친족,배우자/혈족1촌,,,,,,,
120,비금융회사,(주)씨아이에스,동일인측,친족,혈족2~4촌,,,,,,,
121,비금융회사,(주)씨아이에스,동일인측,친족,혈족2~4촌,,,,,,,
122,비금융회사,(주)씨아이에스,동일인측,친족,혈족5~6촌,,,,,,,
123,비금융회사,(주)씨아이에스,동일인측,친족,혈족5~6촌,,,,,,,
124,비금융회사,(주)씨아이에스,동일인측,친족,인척 4촌 이내,,,,,,,
125,비금융회사,(주)씨아이에스,동일인측,친족,인척 4촌 이내,,,,,,,
126,비금융회사,(주)씨아이에스,동일인측,친족,친족 합계,/,,,,,,
127,비금융회사,(주)씨아이에스,동일인측,비영리법인,비영리법인,,,,,,,
128,비금융회사,(주)씨아이에스,동일인측,비영리법인,비영리법인,,,,,,,
129,비금융회사,(주)씨아이에스,동일인측,등기된 임원,등기된 임원,,,,,,,
130,비금융회사,(주)씨아이에스,동일인측,등기된 임원,등기된 임원,,,,,,,
131,비금융회사,(주)씨아이에스,동일인측,자기주식,자기주식,,,,,,,
132,비금융회사,(주)씨아이에스,동일인측,계열회사(국내+해외),계열회사(국내+해외),유진에버베스트턴어라운드기업재무안정사모전문회사,3000000,40.90,1000000,100.00,4000000,47.99
133,비금융회사,(주)씨아이에스,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,,,,,
134,비금융회사,(주)씨아이에스,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,
