,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비 금 융 회 사,장금상선,동일인측,동일인,동일인,정태순,62000.0,16.85,,,62000.0,16.85
1,비 금 융 회 사,장금상선,동일인측,친 족,배우자/,,,,,,,
2,비 금 융 회 사,장금상선,동일인측,친 족,혈족1촌,,,,,,,
3,비 금 융 회 사,장금상선,동일인측,친 족,혈족2~4촌,,,,,,,
4,비 금 융 회 사,장금상선,동일인측,친 족,혈족2~4촌,,,,,,,
5,비 금 융 회 사,장금상선,동일인측,친 족,혈족5~6촌,,,,,,,
6,비 금 융 회 사,장금상선,동일인측,친 족,혈족5~6촌,,,,,,,
7,비 금 융 회 사,장금상선,동일인측,친 족,인척 4촌 이내,,,,,,,
8,비 금 융 회 사,장금상선,동일인측,친 족,인척 4촌 이내,,,,,,,
9,비 금 융 회 사,장금상선,동일인측,친 족,친족 합계,,,,,,,
10,비 금 융 회 사,장금상선,동일인측,비영리법인,비영리법인,,,,,,,
11,비 금 융 회 사,장금상선,동일인측,비영리법인,비영리법인,,,,,,,
12,비 금 융 회 사,장금상선,동일인측,등기된 임원,등기된 임원,,,,,,,
13,비 금 융 회 사,장금상선,동일인측,등기된 임원,등기된 임원,,,,,,,
14,비 금 융 회 사,장금상선,동일인측,자기주식,자기주식,,,,,,,
15,비 금 융 회 사,장금상선,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),국양로지텍,4000.0,1.08,,,4000.0,1.08
16,비 금 융 회 사,장금상선,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),,,,,,,
17,비 금 융 회 사,장금상선,동일인측,기타 동일인관련자,기타 동일인관련자,"SINOKOR.CO.,LTD",302000.0,82.07,,,302000.0,82.07
18,비 금 융 회 사,장금상선,동일인측,동일인측 합계,동일인측 합계,/,368000.0,100.00,,,368000.0,100.00
19,비 금 융 회 사,장금상선,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,,,,,,
20,비 금 융 회 사,장금상선,기타주주,기타,기타,/,,,,,,
21,비 금 융 회 사,장금상선,총 계,총 계,총 계,/,368000.0,100.00,,,368000.0,100.00
22,비 금 융 회 사,와이제이씨,동일인측,동일인,동일인,,,,,,,
23,비 금 융 회 사,와이제이씨,동일인측,친 족,배우자/,,,,,,,
24,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족1촌,,,,,,,
25,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족2~4촌,,,,,,,
26,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족2~4촌,,,,,,,
27,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족5~6촌,,,,,,,
28,비 금 융 회 사,와이제이씨,동일인측,친 족,혈족5~6촌,,,,,,,
29,비 금 융 회 사,와이제이씨,동일인측,친 족,인척 4촌 이내,,,,,,,
30,비 금 융 회 사,와이제이씨,동일인측,친 족,인척 4촌 이내,,,,,,,
31,비 금 융 회 사,와이제이씨,동일인측,친 족,친족 합계,/,,,,,,
32,비 금 융 회 사,와이제이씨,동일인측,비영리법인,비영리법인,,,,,,,
33,비 금 융 회 사,와이제이씨,동일인측,비영리법인,비영리법인,,,,,,,
34,비 금 융 회 사,와이제이씨,동일인측,등기된 임원,등기된 임원,,,,,,,
35,비 금 융 회 사,와이제이씨,동일인측,등기된 임원,등기된 임원,,,,,,,
36,비 금 융 회 사,와이제이씨,동일인측,자기주식,자기주식,,,,,,,
37,비 금 융 회 사,와이제이씨,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),장금상선,50000.0,100.00,,,50000.0,100.00
