,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,넷마블,동일인측,동일인,동일인,방준혁,20729472,24.16,-,-,20729472.0,24.16
1,비금융회사,넷마블,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-
2,비금융회사,넷마블,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
3,비금융회사,넷마블,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
4,비금융회사,넷마블,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
5,비금융회사,넷마블,동일인측,친족,친족 합계,/,-,-,-,-,,-
6,비금융회사,넷마블,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
7,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,권영식,1000,0.00,-,-,1000.0,0.00
8,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,이승원,2500,0.00,-,-,2500.0,0.00
9,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,백영훈,7000,0.01,,,7000.0,0.01
10,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,이장우,5604,0.01,-,-,5604.0,0.01
11,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,이우영,3835,0.00,-,-,3835.0,0.00
12,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,임현숙,2579,0.00,,,2579.0,0.00
13,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,김아현,2093,0.00,-,-,2093.0,0.00
14,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,전현정,3658,0.00,,,3658.0,0.00
15,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,김건우,4418,0.01,,,4418.0,0.01
16,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,배경태,2848,0.00,,,2848.0,0.00
17,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,신종섭,100,0.00,-,-,100.0,0.00
18,비금융회사,넷마블,동일인측,등기된 임원,등기된 임원,유주영,490,0.00,-,-,490.0,0.00
19,비금융회사,넷마블,동일인측,자기주식,자기주식,넷마블,4018931,4.68,-,-,4018931.0,4.68
20,비금융회사,넷마블,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,,-
21,비금융회사,넷마블,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
22,비금융회사,넷마블,동일인측,동일인측 합계,동일인측 합계,/,24784528,28.89,-,-,24784528.0,28.89
23,비금융회사,넷마블,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-
24,비금융회사,넷마블,기타주주,기타,기타,/,61007501,71.11,-,-,61007501.0,71.11
25,비금융회사,넷마블,총계,총계,총계,/,85792029,100.00,-,-,85792029.0,100.00
26,비금융회사,마켓프레스,동일인측,동일인,동일인,-,-,-,-,-,,-
27,비금융회사,마켓프레스,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
28,비금융회사,마켓프레스,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
29,비금융회사,마켓프레스,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
30,비금융회사,마켓프레스,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
31,비금융회사,마켓프레스,동일인측,친족,친족 합계,/,-,-,-,-,,-
32,비금융회사,마켓프레스,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
33,비금융회사,마켓프레스,동일인측,등기된 임원,등기된 임원,박혜윤,702220,39.50,-,-,702220.0,39.50
34,비금융회사,마켓프레스,동일인측,자기주식,자기주식,-,-,-,-,-,,-
35,비금융회사,마켓프레스,동일인측,계열회사(국내+해외),계열회사(국내+해외),넷마블,977780,55.00,-,-,977780.0,55.00
36,비금융회사,마켓프레스,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
37,비금융회사,마켓프레스,동일인측,동일인측 합계,동일인측 합계,/,1680000,94.50,-,-,1680000.0,94.50
38,비금융회사,마켓프레스,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-
39,비금융회사,마켓프레스,기타주주,기타,기타,/,97780,5.50,-,-,97780.0,5.50
40,비금융회사,마켓프레스,총계,총계,총계,/,1777780,100.00,-,-,1777780.0,100.00
41,비금융회사,미디어웹,동일인측,동일인,동일인,-,-,-,-,-,,-
42,비금융회사,미디어웹,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
43,비금융회사,미디어웹,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
44,비금융회사,미디어웹,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
45,비금융회사,미디어웹,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
46,비금융회사,미디어웹,동일인측,친족,친족 합계,/,-,-,-,-,,-
47,비금융회사,미디어웹,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
48,비금융회사,미디어웹,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
49,비금융회사,미디어웹,동일인측,자기주식,자기주식,미디어웹,20,0.01,-,-,20.0,0.01
50,비금융회사,미디어웹,동일인측,계열회사(국내+해외),계열회사(국내+해외),넷마블,268588,68.84,-,-,268588.0,68.84
51,비금융회사,미디어웹,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
52,비금융회사,미디어웹,동일인측,동일인측 합계,동일인측 합계,/,268608,68.85,-,-,268608.0,68.85
53,비금융회사,미디어웹,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-
54,비금융회사,미디어웹,기타주주,기타,기타,/,121549,31.15,-,-,121549.0,31.15
55,비금융회사,미디어웹,총계,총계,총계,/,390157,100.00,-,-,390157.0,100.00
56,비금융회사,에브리플레이,동일인측,동일인,동일인,-,-,-,-,-,,-
57,비금융회사,에브리플레이,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
58,비금융회사,에브리플레이,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
59,비금융회사,에브리플레이,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
60,비금융회사,에브리플레이,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
61,비금융회사,에브리플레이,동일인측,친족,친족 합계,/,-,-,-,-,,-
62,비금융회사,에브리플레이,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
63,비금융회사,에브리플레이,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
64,비금융회사,에브리플레이,동일인측,자기주식,자기주식,-,-,-,-,-,,-
65,비금융회사,에브리플레이,동일인측,계열회사(국내+해외),계열회사(국내+해외),넷마블,19800000,83.61,,,19800000.0,83.61
66,비금융회사,에브리플레이,동일인측,계열회사(국내+해외),계열회사(국내+해외),미디어웹,3263000,13.78,-,-,3263000.0,13.78
67,비금융회사,에브리플레이,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
68,비금융회사,에브리플레이,동일인측,동일인측 합계,동일인측 합계,/,23063000,97.39,-,-,23063000.0,97.39
69,비금융회사,에브리플레이,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-
70,비금융회사,에브리플레이,기타주주,기타,기타,/,617000,2.61,-,-,617000.0,2.61
71,비금융회사,에브리플레이,총계,총계,총계,/,23680000,100.00,-,-,23680000.0,100.00
