,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,이랜드월드,동일인측,동일인,동일인,박성수,1919027,40.67%,-,-,1919027.0,40.67%
1,비금융회사,이랜드월드,동일인측,친족,배우자/혈족1촌,곽숙재,380405,8.06%,-,-,380405.0,8.06%
2,비금융회사,이랜드월드,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
3,비금융회사,이랜드월드,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
4,비금융회사,이랜드월드,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
5,비금융회사,이랜드월드,동일인측,친족합계,친족합계,-,380405,8.06%,-,-,380405.0,8.06%
6,비금융회사,이랜드월드,동일인측,비영리법인,비영리법인,이랜드복지재단,269134,5.70%,-,-,269134.0,5.70%
7,비금융회사,이랜드월드,동일인측,비영리법인,비영리법인,이랜드재단,24835,0.53%,-,-,24835.0,0.53%
8,비금융회사,이랜드월드,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
9,비금융회사,이랜드월드,동일인측,자기주식,자기주식,이랜드월드,2112103,44.76%,-,-,2112103.0,44.76%
10,비금융회사,이랜드월드,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,,-
11,비금융회사,이랜드월드,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
12,비금융회사,이랜드월드,동일인측,동일인측 합계,동일인측 합계,-,4705504,99.72%,-,-,4705504.0,99.72%
13,비금융회사,이랜드월드,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
14,비금융회사,이랜드월드,기타주주,기타,기타,-,13429,0.28%,-,-,13429.0,0.28%
15,비금융회사,이랜드월드,총계,총계,총계,-,4718933,100.00%,-,-,4718933.0,100.00%
16,비금융회사,이랜드리테일,동일인측,동일인,동일인,박성수,961,0.00%,-,-,961.0,0.00%
17,비금융회사,이랜드리테일,동일인측,친족,배우자/혈족1촌,곽숙재,185,0.00%,-,-,185.0,0.00%
18,비금융회사,이랜드리테일,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
19,비금융회사,이랜드리테일,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
20,비금융회사,이랜드리테일,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
21,비금융회사,이랜드리테일,동일인측,친족합계,친족합계,-,185,0.00%,-,-,185.0,0.00%
22,비금융회사,이랜드리테일,동일인측,비영리법인,비영리법인,이랜드복지재단,135,0.00%,-,-,135.0,0.00%
23,비금융회사,이랜드리테일,동일인측,비영리법인,비영리법인,이랜드재단,14,0.00%,-,-,14.0,0.00%
24,비금융회사,이랜드리테일,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
25,비금융회사,이랜드리테일,동일인측,자기주식,자기주식,이랜드리테일,356578,1.74%,-,-,356578.0,1.74%
26,비금융회사,이랜드리테일,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드월드,19959771,97.17%,-,-,19959771.0,97.17%
27,비금융회사,이랜드리테일,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
28,비금융회사,이랜드리테일,동일인측,동일인측 합계,동일인측 합계,-,20317644,98.91%,-,-,20317644.0,98.91%
29,비금융회사,이랜드리테일,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
30,비금융회사,이랜드리테일,기타주주,기타,기타,-,223426,1.09%,-,-,223426.0,1.09%
31,비금융회사,이랜드리테일,총계,총계,총계,-,20541070,100.00%,-,-,20541070.0,100.00%
32,비금융회사,이랜드파크,동일인측,동일인,동일인,-,-,-,-,-,,-
33,비금융회사,이랜드파크,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
34,비금융회사,이랜드파크,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
35,비금융회사,이랜드파크,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
36,비금융회사,이랜드파크,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
37,비금융회사,이랜드파크,동일인측,친족합계,친족합계,-,-,-,-,-,,-
38,비금융회사,이랜드파크,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
39,비금융회사,이랜드파크,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
40,비금융회사,이랜드파크,동일인측,자기주식,자기주식,이랜드파크,-,-,717,17.67%,717.0,0.01%
41,비금융회사,이랜드파크,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드월드,6617000,51.02%,-,-,6617000.0,51.00%
42,비금융회사,이랜드파크,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드리테일,6352998,48.98%,263,6.48%,6353261.0,48.97%
43,비금융회사,이랜드파크,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
44,비금융회사,이랜드파크,동일인측,동일인측 합계,동일인측 합계,-,12969998,100.00%,980,24.15%,12970978.0,99.98%
45,비금융회사,이랜드파크,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
46,비금융회사,이랜드파크,기타주주,기타,기타,-,-,-,3078,75.85%,3078.0,0.02%
47,비금융회사,이랜드파크,총계,총계,총계,-,12969998,100.00%,4058,100.00%,12974056.0,100.00%
48,비금융회사,이월드,동일인측,동일인,동일인,-,-,-,-,-,,-
49,비금융회사,이월드,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
50,비금융회사,이월드,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
51,비금융회사,이월드,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
52,비금융회사,이월드,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
53,비금융회사,이월드,동일인측,친족합계,친족합계,-,-,-,-,-,,-
54,비금융회사,이월드,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
55,비금융회사,이월드,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
56,비금융회사,이월드,동일인측,자기주식,자기주식,이월드,355773,0.31%,-,-,355773.0,0.25%
57,비금융회사,이월드,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드파크,54131261,47.46%,-,-,54131261.0,38.17%
58,비금융회사,이월드,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드월드,13202515,11.57%,-,-,13202515.0,9.31%
59,비금융회사,이월드,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
60,비금융회사,이월드,동일인측,동일인측 합계,동일인측 합계,-,67689549,59.34%,-,-,67689549.0,47.73%
61,비금융회사,이월드,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,엠알아이제일차 주식회사,16921946,14.84%,27740370,100.00%,44662316.0,31.50%
62,비금융회사,이월드,기타주주,기타,기타,소액주주,29454328,25.82%,-,-,29454328.0,20.77%
63,비금융회사,이월드,총계,총계,총계,-,114065823,100.00%,27740370,100.00%,141806193.0,100.00%
64,비금융회사,이랜드건설,동일인측,동일인,동일인,-,-,-,-,-,,-
65,비금융회사,이랜드건설,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
66,비금융회사,이랜드건설,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
67,비금융회사,이랜드건설,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
68,비금융회사,이랜드건설,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
69,비금융회사,이랜드건설,동일인측,친족합계,친족합계,-,-,-,-,-,,-
70,비금융회사,이랜드건설,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
71,비금융회사,이랜드건설,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
72,비금융회사,이랜드건설,동일인측,자기주식,자기주식,-,-,-,-,-,,-
73,비금융회사,이랜드건설,동일인측,계열회사,계열회사,이랜드월드,26880962,82.61%,-,-,26880962.0,82.61%
74,비금융회사,이랜드건설,동일인측,계열회사,계열회사,이랜드리테일,5660481,17.39%,-,-,5660481.0,17.39%
75,비금융회사,이랜드건설,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
76,비금융회사,이랜드건설,동일인측,동일인측 합계,동일인측 합계,-,32541443,100.00%,-,-,32541443.0,100.00%
77,비금융회사,이랜드건설,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
78,비금융회사,이랜드건설,기타주주,기타,기타,-,-,-,-,-,,-
79,비금융회사,이랜드건설,총계,총계,총계,-,32541443,100.00%,-,-,32541443.0,100.00%
80,비금융회사,이랜드시스템스,동일인측,동일인,동일인,-,-,-,-,-,,-
81,비금융회사,이랜드시스템스,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
82,비금융회사,이랜드시스템스,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
83,비금융회사,이랜드시스템스,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
84,비금융회사,이랜드시스템스,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
85,비금융회사,이랜드시스템스,동일인측,친족합계,친족합계,-,-,-,-,-,,-
86,비금융회사,이랜드시스템스,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
87,비금융회사,이랜드시스템스,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
88,비금융회사,이랜드시스템스,동일인측,자기주식,자기주식,-,-,-,-,-,,-
89,비금융회사,이랜드시스템스,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드월드,600000,100.00%,-,-,600000.0,100.00%
90,비금융회사,이랜드시스템스,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
91,비금융회사,이랜드시스템스,동일인측,동일인측 합계,동일인측 합계,-,600000,100.00%,-,-,600000.0,100.00%
92,비금융회사,이랜드시스템스,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
93,비금융회사,이랜드시스템스,기타주주,기타,기타,-,-,-,-,-,,-
94,비금융회사,이랜드시스템스,총계,총계,총계,-,600000,100.00%,-,-,600000.0,100.00%
95,비금융회사,와인캐슬,동일인측,동일인,동일인,-,-,-,-,-,,-
96,비금융회사,와인캐슬,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
97,비금융회사,와인캐슬,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
98,비금융회사,와인캐슬,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
99,비금융회사,와인캐슬,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
100,비금융회사,와인캐슬,동일인측,친족합계,친족합계,-,-,-,-,-,,-
101,비금융회사,와인캐슬,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
102,비금융회사,와인캐슬,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
103,비금융회사,와인캐슬,동일인측,자기주식,자기주식,-,-,-,-,-,,-
104,비금융회사,와인캐슬,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드리테일,99000,100.00%,-,-,99000.0,100.00%
105,비금융회사,와인캐슬,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
106,비금융회사,와인캐슬,동일인측,동일인측 합계,동일인측 합계,-,99000,100.00%,-,-,99000.0,100.00%
107,비금융회사,와인캐슬,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
108,비금융회사,와인캐슬,기타주주,기타,기타,-,-,-,-,-,,-
109,비금융회사,와인캐슬,총계,총계,총계,-,99000,100.00%,-,-,99000.0,100.00%
110,비금융회사,이랜드이츠,동일인측,동일인,동일인,-,-,-,-,-,,-
111,비금융회사,이랜드이츠,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
112,비금융회사,이랜드이츠,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
113,비금융회사,이랜드이츠,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
114,비금융회사,이랜드이츠,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
115,비금융회사,이랜드이츠,동일인측,친족합계,친족합계,-,-,-,-,-,,-
116,비금융회사,이랜드이츠,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
117,비금융회사,이랜드이츠,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
118,비금융회사,이랜드이츠,동일인측,자기주식,자기주식,-,-,-,-,-,,-
119,비금융회사,이랜드이츠,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드파크,4000000,80.00%,-,-,4000000.0,66.67%
120,비금융회사,이랜드이츠,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
121,비금융회사,이랜드이츠,동일인측,동일인측 합계,동일인측 합계,-,4000000,80.00%,-,-,4000000.0,66.67%
122,비금융회사,이랜드이츠,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
123,비금융회사,이랜드이츠,기타주주,기타,기타,-,999999,20.00%,1000001,100.00%,2000000.0,33.33%
124,비금융회사,이랜드이츠,총계,총계,총계,-,4999999,100.00%,1000001,100.00%,6000000.0,100.00%
125,비금융회사,켄싱턴코리아,동일인측,동일인,동일인,-,-,-,-,-,,-
126,비금융회사,켄싱턴코리아,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
127,비금융회사,켄싱턴코리아,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
128,비금융회사,켄싱턴코리아,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
129,비금융회사,켄싱턴코리아,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
130,비금융회사,켄싱턴코리아,동일인측,친족합계,친족합계,-,-,-,-,-,,-
131,비금융회사,켄싱턴코리아,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
132,비금융회사,켄싱턴코리아,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
133,비금융회사,켄싱턴코리아,동일인측,자기주식,자기주식,-,-,-,-,-,,-
134,비금융회사,켄싱턴코리아,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),"Micornesia Resort, Inc",1000000,100.00%,-,-,1000000.0,100.00%
135,비금융회사,켄싱턴코리아,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
136,비금융회사,켄싱턴코리아,동일인측,동일인측 합계,동일인측 합계,-,1000000,100.00%,-,-,1000000.0,100.00%
137,비금융회사,켄싱턴코리아,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
138,비금융회사,켄싱턴코리아,기타주주,기타,기타,-,-,-,-,-,,-
139,비금융회사,켄싱턴코리아,총계,총계,총계,-,1000000,100.00%,-,-,1000000.0,100.00%
140,비금융회사,농업회사법인 맛누리,동일인측,동일인,동일인,-,-,-,-,-,,-
141,비금융회사,농업회사법인 맛누리,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
142,비금융회사,농업회사법인 맛누리,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
143,비금융회사,농업회사법인 맛누리,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
144,비금융회사,농업회사법인 맛누리,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
145,비금융회사,농업회사법인 맛누리,동일인측,친족합계,친족합계,-,-,-,-,-,,-
146,비금융회사,농업회사법인 맛누리,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
147,비금융회사,농업회사법인 맛누리,동일인측,등기된 임원,등기된 임원,이상호,2000,10.00%,-,-,2000.0,10.00%
148,비금융회사,농업회사법인 맛누리,동일인측,자기주식,자기주식,-,-,-,-,-,,-
149,비금융회사,농업회사법인 맛누리,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),이랜드리테일,18000,90.00%,-,-,18000.0,90.00%
