,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,포스코,동일인측,동일인,동일인,-,-,-,-,-,,-
1,비금융회사,포스코,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
2,비금융회사,포스코,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
3,비금융회사,포스코,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
4,비금융회사,포스코,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
5,비금융회사,포스코,동일인측,친족,친족 합계,-,-,-,-,-,,-
6,비금융회사,포스코,동일인측,비영리법인,비영리법인,(학)포항공과대학교,1981047,2.27%,-,-,1981047.0,2.27%
7,비금융회사,포스코,동일인측,비영리법인,비영리법인,(학)포스코교육재단,403000,0.46%,-,-,403000.0,0.46%
8,비금융회사,포스코,동일인측,비영리법인,비영리법인,(재)포스코청암재단,30000,0.03%,-,-,30000.0,0.03%
9,비금융회사,포스코,동일인측,등기된 임원,등기된 임원,최정우,911,0.00%,-,-,911.0,0.00%
10,비금융회사,포스코,동일인측,등기된 임원,등기된 임원,장인화,889,0.00%,-,-,889.0,0.00%
11,비금융회사,포스코,동일인측,등기된 임원,등기된 임원,전중선,262,0.00%,-,-,262.0,0.00%
12,비금융회사,포스코,동일인측,등기된 임원,등기된 임원,김학동,960,0.00%,-,-,960.0,0.00%
13,비금융회사,포스코,동일인측,등기된 임원,등기된 임원,정탁,699,0.00%,-,-,699.0,0.00%
14,비금융회사,포스코,동일인측,자기주식,자기주식,자기주식,7071194,8.11%,-,-,7071194.0,8.11%
15,비금융회사,포스코,동일인측,계열회사(국내 + 해외),계열회사(국내 + 해외),포스코오앤엠,8612,0.01%,-,-,8612.0,0.01%
16,비금융회사,포스코,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-
17,비금융회사,포스코,동일인측,동일인측 합계,동일인측 합계,,9497574,10.89%,-,-,9497574.0,10.89%
18,비금융회사,포스코,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,국민연금공단,9410674,10.79%,-,-,9410674.0,10.79%
19,비금융회사,포스코,기타주주,기타,기타,기타,68278587,78.32%,,,68278587.0,78.32%
20,비금융회사,포스코,총계,총계,총계,,87186835,100.00%,,,87186835.0,100.00%
21,비금융회사,포스코건설,동일인측,동일인,동일인,포스코,22073568,52.80%,-,-,22073568.0,52.8%
22,비금융회사,포스코건설,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
23,비금융회사,포스코건설,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
24,비금융회사,포스코건설,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
25,비금융회사,포스코건설,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
26,비금융회사,포스코건설,동일인측,친족,친족 합계,,-,,-,-,,-
27,비금융회사,포스코건설,동일인측,비영리법인,비영리법인,(학)포항공과대학교,866370,2.07%,-,-,866370.0,2.07%
28,비금융회사,포스코건설,동일인측,등기된 임원,등기된 임원,,-,-,-,-,,-
29,비금융회사,포스코건설,동일인측,자기주식,자기주식,,-,-,-,-,,-
30,비금융회사,포스코건설,동일인측,계열회사,계열회사,,-,-,-,-,,-
31,비금융회사,포스코건설,동일인측,동일인측 합계,동일인측 합계,,22939938,54.87%,-,-,22939938.0,54.87%
32,비금융회사,포스코건설,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,-,-,-,,-
33,비금융회사,포스코건설,기타주주,기타,기타,기타,18866756,45.13%,-,-,18866756.0,45.13%
34,비금융회사,포스코건설,총계,총계,총계,,41806694,100%,-,-,41806694.0,100%
35,비금융회사,포스코강판,동일인측,동일인,동일인,포스코,3412000,56.87%,-,-,3412000.0,56.87%
36,비금융회사,포스코강판,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
37,비금융회사,포스코강판,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
38,비금융회사,포스코강판,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
39,비금융회사,포스코강판,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
40,비금융회사,포스코강판,동일인측,친족,친족 합계,,-,-,-,-,,-
41,비금융회사,포스코강판,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
42,비금융회사,포스코강판,동일인측,등기된 임원,등기된 임원,하대용,1000,0.02%,-,-,1000.0,0.02%
43,비금융회사,포스코강판,동일인측,등기된 임원,등기된 임원,신건철,1000,0.02%,-,-,1000.0,0.02%
44,비금융회사,포스코강판,동일인측,자기주식,자기주식,-,-,-,-,-,,-
45,비금융회사,포스코강판,동일인측,계열회사,계열회사,-,-,-,-,-,,-
46,비금융회사,포스코강판,동일인측,동일인측 합계,동일인측 합계,,3414000,56.90%,-,-,3414000.0,56.90%
47,비금융회사,포스코강판,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-
48,비금융회사,포스코강판,기타주주,기타,기타,기타,2586000,43.10%,-,-,2586000.0,43.10%
49,비금융회사,포스코강판,총계,총계,총계,,6000000,100.00%,-,-,6000000.0,100.00%
50,비금융회사,포스코아이씨티,동일인측,동일인,동일인,포스코,99403282,65.38%,-,-,99403282.0,65.38%
51,비금융회사,포스코아이씨티,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
52,비금융회사,포스코아이씨티,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
53,비금융회사,포스코아이씨티,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
54,비금융회사,포스코아이씨티,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
55,비금융회사,포스코아이씨티,동일인측,친족,친족 합계,,-,-,-,-,,-
56,비금융회사,포스코아이씨티,동일인측,비영리법인,비영리법인,(학)포항공과대학교,1319074,0.87%,-,-,1319074.0,0.87%
57,비금융회사,포스코아이씨티,동일인측,등기된 임원,등기된 임원,,-,-,-,-,,-
58,비금융회사,포스코아이씨티,동일인측,자기주식,자기주식,포스코아이씨티,227212,0.15%,-,-,227212.0,0.15%
59,비금융회사,포스코아이씨티,동일인측,계열회사,계열회사,,-,-,-,-,,-
60,비금융회사,포스코아이씨티,동일인측,동일인측 합계,동일인측 합계,,100949568,66.40%,-,-,100949568.0,66.40%
61,비금융회사,포스코아이씨티,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,,-,-,-,-,,-
