,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,태영건설,동일인측,동일인,동일인,윤세영,500000,0.65,,,500000.0,0.63
1,비금융회사,태영건설,동일인측,친족,배우자/ 혈족1촌,윤석민,20707620,27.10,,,20707620.0,26.23
2,비금융회사,태영건설,동일인측,친족,인척 4촌 이내,변탁,20000,0.03,,,20000.0,0.03
3,비금융회사,태영건설,동일인측,친족,인척 4촌 이내,이상희,2300000,3.01,,,2300000.0,2.91
4,비금융회사,태영건설,동일인측,친족,친족 합계,/,23527620,30.80,,,23047620.0,29.80
5,비금융회사,태영건설,동일인측,비영리법인,비영리법인,서암학술장학재단,5766150,7.55,,,5766150.0,7.30
6,비금융회사,태영건설,동일인측,자기주식,자기주식,태영건설,8120000,10.63,,,8120000.0,10.28
7,비금융회사,태영건설,동일인측,동일인측 합계,동일인측 합계,/,37413770,48.97,,,37433770.0,47.38
8,비금융회사,태영건설,기타주주,기타,기타,/,38986230,51.03,2557480,100.00,41523710.0,52.62
9,비금융회사,태영건설,총 계,총 계,총 계,/,76400000,100.00,2557480,100.00,78957480.0,100.00
10,비금융회사,군포복합개발피에프브이(주1),동일인측,계열회사 (국내+해외),계열회사 (국내+해외),태영건설,1770000,50.6%,-,-,1770000.0,
11,비금융회사,군포복합개발피에프브이(주1),동일인측,동일인측 합계,동일인측 합계,/,1770000,50.6%,-,-,1770000.0,
12,비금융회사,군포복합개발피에프브이(주1),기타주주,기타,기타,기타,1730000,49.4%,1500000,100.0%,3230000.0,64.6%
13,비금융회사,군포복합개발피에프브이(주1),총 계,총 계,총 계,/,3500000,100.0%,1500000,100.0%,5000000.0,100.0%
14,비금융회사,디엠씨미디어,동일인측,등기된 임원,등기된 임원,이준희,174080,37.36%,-,-,174080.0,37.36%
15,비금융회사,디엠씨미디어,동일인측,계열회사(국내+해외),계열회사(국내+해외),에스비에스,251840,54.05%,-,-,251840.0,54.05%
16,비금융회사,디엠씨미디어,동일인측,동일인측 합계,동일인측 합계,/,425920,91.41%,-,-,425920.0,91.41%
