,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,대우건설,동일인측,동일인,동일인,-,-,-,-,-,,-
1,비금융회사,대우건설,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
2,비금융회사,대우건설,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
3,비금융회사,대우건설,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
4,비금융회사,대우건설,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
5,비금융회사,대우건설,동일인측,친족,친족 합계,-,-,-,-,-,,-
6,비금융회사,대우건설,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
7,비금융회사,대우건설,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
8,비금융회사,대우건설,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
9,비금융회사,대우건설,동일인측,자기주식,자기주식,대우건설,4736918,1.14%,-,-,4736918.0,1.14%
10,비금융회사,대우건설,동일인측,계열회사,계열회사,-,-,-,-,-,,-
11,비금융회사,대우건설,동일인측,동일인측 합계,동일인측 합계,-,4736918,1.14%,-,-,4736918.0,1.14%
12,비금융회사,대우건설,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,케이디비밸류제육호,210931209,50.75%,-,-,210931209.0,50.75%
13,비금융회사,대우건설,기타주주,기타,기타,-,199954511,48.11%,-,-,199954511.0,48.11%
14,비금융회사,대우건설,총 계,총 계,총 계,-,415622638,100%,-,-,415622638.0,100%
15,비금융회사,대우에스티,동일인측,동일인,동일인,대우건설,4740000,100%,-,-,4740000.0,100%
16,비금융회사,대우에스티,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
17,비금융회사,대우에스티,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
18,비금융회사,대우에스티,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
19,비금융회사,대우에스티,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
20,비금융회사,대우에스티,동일인측,친족,친족 합계,-,-,-,-,-,,-
21,비금융회사,대우에스티,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
22,비금융회사,대우에스티,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
23,비금융회사,대우에스티,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
24,비금융회사,대우에스티,동일인측,자기주식,자기주식,-,-,-,-,-,,-
25,비금융회사,대우에스티,동일인측,계열회사,계열회사,-,-,-,-,-,,-
26,비금융회사,대우에스티,동일인측,동일인측 합계,동일인측 합계,-,4740000,100%,-,-,4740000.0,100%
27,비금융회사,대우에스티,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-
28,비금융회사,대우에스티,기타주주,기타,기타,-,-,-,-,-,,-
29,비금융회사,대우에스티,총 계,총 계,총 계,-,4740000,100%,-,-,4740000.0,100%
30,비금융회사,대우송도호텔,동일인측,동일인,동일인,대우건설,7623000,100%,77000,100%,7700000.0,100%
31,비금융회사,대우송도호텔,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-
32,비금융회사,대우송도호텔,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-
33,비금융회사,대우송도호텔,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-
34,비금융회사,대우송도호텔,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-
35,비금융회사,대우송도호텔,동일인측,친족,친족 합계,-,-,-,-,-,,-
36,비금융회사,대우송도호텔,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-
37,비금융회사,대우송도호텔,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
38,비금융회사,대우송도호텔,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-
39,비금융회사,대우송도호텔,동일인측,자기주식,자기주식,-,-,-,-,-,,-
40,비금융회사,대우송도호텔,동일인측,계열회사,계열회사,-,-,-,-,-,,-
41,비금융회사,대우송도호텔,동일인측,동일인측 합계,동일인측 합계,-,7623000,100%,77000,100%,7700000.0,100%
42,비금융회사,대우송도호텔,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-
43,비금융회사,대우송도호텔,기타주주,기타,기타,-,-,-,-,-,,-
44,비금융회사,대우송도호텔,총 계,총 계,총 계,-,7623000,100%,77000,100%,7700000.0,100%
