,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율
0,비금융회사,에스케이,동일인측,동일인,동일인,최태원,12975472,18.44%,-,-,12975472.0,18.29%
1,비금융회사,에스케이,동일인측,친족,배우자/혈족1촌,노소영,8616,0.01%,-,-,8616.0,0.01%
2,비금융회사,에스케이,동일인측,친족,혈족2~4촌,최기원,4820000,6.85%,-,-,4820000.0,6.80%
3,비금융회사,에스케이,동일인측,친족,혈족2~4촌,최재원,1660000,2.36%,-,-,1660000.0,2.34%
4,비금융회사,에스케이,동일인측,친족,혈족2~4촌,최신원,59825,0.09%,-,-,59825.0,0.08%
5,비금융회사,에스케이,동일인측,친족,혈족5~6촌,박민선,21425,0.03%,-,-,21425.0,0.03%
6,비금융회사,에스케이,동일인측,친족,혈족5~6촌,박현선,21425,0.03%,-,-,21425.0,0.03%
7,비금융회사,에스케이,동일인측,친족,혈족5~6촌,최성환,490837,0.70%,-,-,490837.0,0.69%
8,비금융회사,에스케이,동일인측,친족,혈족5~6촌,최영진,95579,0.14%,-,-,95579.0,0.13%
9,비금융회사,에스케이,동일인측,친족,혈족5~6촌,최유진,121445,0.17%,-,-,121445.0,0.17%
10,비금융회사,에스케이,동일인측,친족,인척 4촌 이내,,-,-,-,-,,-
11,비금융회사,에스케이,동일인측,친족,친족 합계,/,7299152,10.38%,-,-,7299152.0,10.28%
12,비금융회사,에스케이,동일인측,비영리법인,비영리법인,최종현학술원,185000,0.26%,-,-,185000.0,0.26%
13,비금융회사,에스케이,동일인측,등기된임원,등기된임원,김양택,600,-,-,-,600.0,-
14,비금융회사,에스케이,동일인측,등기된임원,등기된임원,박경일,1000,-,-,-,1000.0,-
15,비금융회사,에스케이,동일인측,등기된임원,등기된임원,박성하,1700,-,-,-,1700.0,-
16,비금융회사,에스케이,동일인측,등기된임원,등기된임원,박정호,280,-,-,-,280.0,-
17,비금융회사,에스케이,동일인측,등기된임원,등기된임원,이동훈,1000,-,-,-,1000.0,-
18,비금융회사,에스케이,동일인측,등기된임원,등기된임원,이성형,1000,-,-,-,1000.0,-
19,비금융회사,에스케이,동일인측,등기된임원,등기된임원,채준식,500,-,-,-,500.0,-
20,비금융회사,에스케이,동일인측,등기된임원,등기된임원,추형욱,1000,-,-,-,1000.0,-
21,비금융회사,에스케이,동일인측,자기주식,자기주식,에스케이,18055950,25.66%,1818,0.32%,18057768.0,25.46%
22,비금융회사,에스케이,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),,-,-,-,-,,-
23,비금융회사,에스케이,동일인측,기타 동일인관련자,기타 동일인관련자,,-,-,-,-,,-
24,비금융회사,에스케이,동일인측,동일인측 합계,동일인측 합계,/,38522654,54.75%,1818,0.32%,38524472.0,54.32%
25,비금융회사,에스케이,기타주주,동일인측이 아닌 최대주주,동일인측이 아닌 최대주주,,-,-,-,-,,-
26,비금융회사,에스케이,기타주주,기타,기타,/,31837643,45.25%,564317,99.68%,32401960.0,45.68%
27,비금융회사,에스케이,총계,총계,총계,/,70360297,100.00%,566135,100.00%,70926432.0,100.00%
28,비금융회사,나노엔텍,동일인측,동일인,동일인,,-,-,-,-,,-
29,비금융회사,나노엔텍,동일인측,친족,배우자/혈족1촌,,-,-,-,-,,-
30,비금융회사,나노엔텍,동일인측,친족,혈족2~4촌,,-,-,-,-,,-
31,비금융회사,나노엔텍,동일인측,친족,혈족5~6촌,,-,-,-,-,,-
